Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
GL.iNet Router 安全漏洞,CNNVD-202403-539,2024-03-06,2024-03-11,中危,其他,GL.iNet Router是中国GL.iNet公司的一系列路由器。 GL.iNet Router 4.x固件版本存在安全漏洞，该漏洞源于允许攻击者绕过身份验证并获得访问路由器的web界面权限。,CVE-2023-46453
IBM MQ 安全漏洞,CNNVD-202403-209,2024-03-03,2024-03-11,中危,其他,IBM MQ（IBM WebSphere MQ）是美国国际商业机器（IBM）公司的一款消息传递中间件产品。该产品主要为面向服务的体系结构（SOA）提供可靠的、经过验证的消息传递主干网。 IBM MQ 存在安全漏洞，该漏洞源于以纯明文形式存储或传输用户凭证。,CVE-2023-47745
Aruba Networks ArubaOS 安全漏洞,CNNVD-202403-446,2024-03-05,2024-03-11,低危,其他,Aruba Networks ArubaOS是美国安移通（Aruba Networks）公司的一套面向Aruba Mobility-Defined Networks（包括移动控制器和移动接入交换机）的操作系统。 Aruba Networks ArubaOS 存在安全漏洞，该漏洞源于 ArubaOS 的某些配置可能导致 IKE_AUTH 协商过程中部分敏感信息泄露。,CVE-2024-25616
TOTOLINK X6000R 命令注入漏洞,CNNVD-202402-1932,2024-02-23,2024-03-11,中危,命令注入,TOTOLINK X6000R是中国吉翁电子（TOTOLINK）公司的一款无线路由器。 TOTOLINK X6000R AX3000 9.4.0cu.852_20230719版本存在命令注入漏洞。攻击者利用该漏洞执行命令注入攻击。,CVE-2024-1781
School Fees Management System 安全漏洞,CNNVD-202402-2541,2024-02-29,2024-03-11,中危,其他,School Fees Management System是一个学费管理系统。 School Fees Management System v.1.0 版本存在安全漏洞。攻击者利用该漏洞执行跨站脚本攻击。,CVE-2023-51800
SourceCodester Petrol Pump Management Software 安全漏洞,CNNVD-202403-120,2024-03-01,2024-03-11,中危,其他,Petrol Pump Management Software是mayuri_k个人开发者的一款汽油泵管理软件。 SourceCodester Petrol Pump Management Software 1.0 版本存在安全漏洞，该漏洞源于 /admin/app/service_crud.php 文件存在不受限制的上传问题。,CVE-2024-2059
WordPress Plugin Marketing Optimizer plugin for WordPress 安全漏洞,CNNVD-202402-2746,2024-02-29,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Marketing Optimizer plugin for WordPress 20200925 版本及之前版本存在安全漏洞，该漏洞源于都容易受到跨站请求伪造的攻击。,CVE-2024-1976
PrestaShop 安全漏洞,CNNVD-202403-201,2024-03-03,2024-03-11,中危,其他,"PrestaShop是美国PrestaShop公司的一套开源的电子商务解决方案。该方案提供多种支付方式、短消息提醒和商品图片缩放等功能。 PrestaShop Product Catalog (CSV, Excel) Import 6.5.0 版本之前存在安全漏洞，该漏洞源于允许攻击者通过 Send::__construct() 和 importProducts::_addDataToDb 方法提升权限并获取敏感信息。",CVE-2024-25847
MediaTek 芯片 安全漏洞,CNNVD-202403-232,2024-03-04,2024-03-11,中危,其他,MediaTek 芯片是中国联发科（MediaTek）公司的MediaTek 的多款芯片。 MediaTek 芯片存在安全漏洞，该漏洞源于 da 模块输入验证不当，可能会出现越界写入。,CVE-2024-20027
WordPress Plugin WP eCommerce 安全漏洞,CNNVD-202402-2362,2024-02-28,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP eCommerce  3.15.1 版本及之前版本存在安全漏洞，该漏洞源于对用户提供的参数转义不充分以及对现有 SQL 查询缺乏充分的准备，很容易通过“cart_contents”参数受到基于时间的盲目 SQL 注入。,CVE-2024-1514
WordPress Plugin Admin side data storage for Contact Form 安全漏洞,CNNVD-202402-1934,2024-02-23,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Admin side data storage for Contact Form 7 1.1.1及之前版本存在安全漏洞，该漏洞源于缺少对 zt_dcfcf_change_status() 函数的功能检查，导致管理端数据存储容易受到未经授权的数据修改。,CVE-2024-1779
Apple macOS Monterey 安全漏洞,CNNVD-202403-673,2024-03-07,2024-03-11,中危,其他,Apple macOS Monterey是美国苹果（Apple）公司的用于麦金塔桌面操作系统macOS的第18个主要版本。 Apple macOS Monterey 12.7.4 版本存在安全漏洞，该漏洞源于应用程序可能会导致拒绝服务。,CVE-2024-23201
WordPress Plugin WooCommerce Google Sheet Connector 安全漏洞,CNNVD-202402-1690,2024-02-21,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WooCommerce Google Sheet Connector 1.3.11 版本及之前版本存在安全漏洞，该漏洞源于缺少对execute_post_data 函数的功能检查，因此容易受到未经授权的数据修改。,CVE-2024-1562
AiLux imx6 安全漏洞,CNNVD-202403-382,2024-03-05,2024-03-11,中危,其他,AiLux imx6是AiLux公司的一个计算模块。 AiLux imx6 bundle imx6_1.0.7-2之前版本存在安全漏洞，该漏洞源于SV文件中公式元素不正确中和，允许经过身份验证的远程攻击者在生成的CSV文件时注入任意公式。,CVE-2023-45597
Linux kernel 安全漏洞,CNNVD-202402-2265,2024-02-27,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于当存在临时目录项时，overlayfs 不会放置临时目录项 元复制错误，导致关闭相关超级块时导致 dentry 泄漏。,CVE-2021-46972
Beijing Baichuo Smart S42 安全漏洞,CNNVD-202403-665,2024-03-07,2024-03-11,高危,其他,Beijing Baichuo Smart S42是中国北京百卓（Beijing Baichuo）公司的一款上网行为管理设备。 Beijing Baichuo Smart S42 v.S42版本存在安全漏洞，该漏洞源于存在文件上传漏洞。攻击者可利用该漏洞通过useratte/usercertification.php组件执行任意代码。,CVE-2024-27733
eDrawings 安全漏洞,CNNVD-202402-2482,2024-02-28,2024-03-11,中危,其他,SOLIDWORKS eDrawings是SOLIDWORKS公司的一款由SolidWorks公司推出的查看和共享CAD模型的应用程序。 eDrawings 存在安全漏洞，该漏洞源于文件读取过程中存在缓冲区溢出、内存损坏、越界读取、越界写入、类型混淆、未初始化变量、释放后重用漏洞。,CVE-2024-1847
WordPress plugin EmbedPress 安全漏洞,CNNVD-202403-669,2024-03-07,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress plugin EmbedPress 3.9.10 版本及之前版本存在安全漏洞，该漏洞源于输入清理和输出转义不足，容易受到存储型跨站脚本攻击。,CVE-2024-2128
Cisco Evolved Programmable Network Manager 安全漏洞,CNNVD-202401-1060,2024-01-11,2024-03-11,中危,其他,Cisco Evolved Programmable Network Manager是美国思科（Cisco）公司的一套网络管理解决方案。 Cisco Evolved Programmable Network Manager (EPNM) 和 Cisco Prime Infrastructure 存在安全漏洞，该漏洞源于存在多个漏洞可能允许攻击者进行跨站脚本 (XSS) 攻击、执行任意命令、执行 SQL 注入攻击或在受影响的系统上获得提升的权限。,CVE-2023-20271
Tourist Reservation System 安全漏洞,CNNVD-202403-774,2024-03-09,2024-03-11,超危,其他,SourceCodester Tourist Reservation System是SourceCodester开源的一个旅游预订系统。 Tourist Reservation System 1.0版本存在安全漏洞，该漏洞源于对参数 ad_code 的错误操作会导致缓冲区溢出。,CVE-2024-2331
Customer Support System 跨站脚本漏洞,CNNVD-202403-468,2024-03-06,2024-03-11,中危,跨站脚本,Customer Support System是oretnom23个人开发者的一个客户支持系统，可以帮助某个企业或公司在客户从他们那里购买产品后提供客户支持。 Customer Support System v1版本存在跨站脚本漏洞，该漏洞源于允许攻击者通过customer_support/index.php中的 address参数注入精心设计的有效负载来执行任意 Web 脚本或 HTML。,CVE-2023-49977
PortlandLabs Concrete CMS 跨站脚本漏洞,CNNVD-202403-441,2024-03-05,2024-03-11,中危,跨站脚本,PortlandLabs Concrete CMS是美国PortlandLabs公司的一个面向团队的开源内容管理系统。 PortlandLabs Concrete CMS 9.2.7 之前版本存在跨站脚本漏洞，该漏洞源于管理员为 Name 字段提供的数据验证不足，容易受到跨站脚本攻击。,CVE-2024-2179
ChatGPT-wechat-personal 安全漏洞,CNNVD-202403-413,2024-03-05,2024-03-11,中危,其他,ChatGPT-wechat-personal是在微信个人订阅号中通过调用OpenAI最新接口和gpt-3.5-turbo模型实现ChatGPT聊天机器人的功能。 ChatGPT-wechat-personal commit a0857f6版本存在安全漏洞，该漏洞源于文件weixin.php存在服务器请求伪造（SSRF）漏洞。攻击者可利用该漏洞迫使应用程序执行任意请求。,CVE-2024-27565
Linux kernel 安全漏洞,CNNVD-202402-2443,2024-02-28,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2021-46980
Apple macOS Sonoma 安全漏洞,CNNVD-202403-663,2024-03-07,2024-03-11,高危,其他,Apple macOS Sonoma是美国苹果（Apple）公司的一个桌面操作系统。 Apple macOS Sonoma 14.4 版本存在安全漏洞，该漏洞源于应用程序可能能够提升权限。,CVE-2024-23274
Linux kernel 安全漏洞,CNNVD-202403-159,2024-03-02,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel存在安全漏洞，该漏洞源于使用 GFP_KERNEL 标志分配内存可能会在挂起回调期间重新启用 IRQ。,CVE-2023-52559
jose 安全漏洞,CNNVD-202403-773,2024-03-09,2024-03-11,中危,其他,jose是用于 JSON 对象签名和加密的 JavaScript 模块。 jose 2.0.7 和 4.15.5 之前版本存在安全漏洞，该漏洞源于允许攻击者通过特制的带有压缩明文的 JWE 耗尽资源。,CVE-2024-28176
Automated-Mess-Management-System 安全漏洞,CNNVD-202403-732,2024-03-08,2024-03-11,高危,其他,Automated-Mess-Management-System是Boyiddhanath Roy个人开发者的一个自动化测量管理系统。 Automated-Mess-Management-System 1.0版本存在安全漏洞，该漏洞源于对参数name的错误操作会导致跨站点脚本编写。,CVE-2024-2285
WordPress Plugin SiteOrigin Widgets Bundle 安全漏洞,CNNVD-202402-2644,2024-02-29,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin SiteOrigin Widgets Bundle 1.58.2 版本及之前版本存在安全漏洞，该漏洞源于输入清理和输出转义不足，很容易通过 features 属性受到存储型跨站脚本攻击。,CVE-2024-1070
IBM DS8900F HMC 日志信息泄露漏洞,CNNVD-202403-711,2024-03-07,2024-03-11,中危,日志信息泄露,IBM DS8900F HMC是美国国际商业机器（IBM）公司的一款企业级磁盘存储系统，用于存储和管理大规模的企业数据。 IBM DS8900F HMC存在日志信息泄露漏洞。攻击者利用该漏洞通过枚举文件名后查看敏感日志信息。以下版本受到影响：89.21.19.0版本、89.21.31.0版本、89.30.68.0版本、89.32.40.0版本、89.33.48.0版本。,CVE-2023-46171
MongoDB Server 安全漏洞,CNNVD-202403-668,2024-03-07,2024-03-11,中危,其他,MongoDB Server是美国MongoDB公司的一套开源的NoSQL数据库。该数据库提供面向集合的存储、动态查询、数据复制及自动故障转移等功能。 MongoDB Server存在安全漏洞，该漏洞源于未提供CAFile和clusterCAFile时，服务器会跳过对等证书验证。受影响的产品和版本：MongoDB Server 7.0.5及之前的7.0版本，6.0.13及之前的6.0版本，5.0.24及之前的5.0版本，4.4.28及之前的4.4版本。,CVE-2024-1351
WordPress Plugin Easy!Appointments 安全漏洞,CNNVD-202403-376,2024-03-05,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Easy!Appointments 1.3.1 版本及之前版本存在安全漏洞，该漏洞源于对用户提供的属性的输入清理和输出转义不足，很容易通过插件的短代码受到存储跨站点脚本攻击。,CVE-2024-0698
WordPress Plugin BackWPup 安全漏洞,CNNVD-202402-2129,2024-02-26,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin BackWPup 4.0.2 版本及之前版本存在安全漏洞，该漏洞源于插件未正确以明文形式存储备份目标密码。,CVE-2023-5775
WordPress Plugin Archivist–Custom Archive Templates 安全漏洞,CNNVD-202402-2067,2024-02-24,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Archivist–Custom Archive Templates 1.7.5及之前版本存在安全漏洞，该漏洞源于shortcode_attributes参数存在反射型跨站脚本（XSS）漏洞。,CVE-2024-1810
WordPress Plugin Conversios 安全漏洞,CNNVD-202402-2368,2024-02-28,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Conversios  6.9.1 版本及之前版本存在安全漏洞，该漏洞源于对用户提供的参数转义不充分且缺乏充分的准备，容易通过 ee_syncProductCategory 函数使用参数 conditionData、valueData、productArray、exclude 和 include 进行基于时间的 SQL 注入。,CVE-2024-0786
HP ThinPro 安全漏洞,CNNVD-202403-068,2024-03-01,2024-03-11,中危,其他,HP ThinPro Linux是美国惠普（HP）公司的一套用于HP瘦客户机的操作系统。 HP ThinPro 8.0 SP 8之前版本存在安全漏洞，目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2024-1174
WordPress Plugin Nextend Social Login and Register 安全漏洞,CNNVD-202403-126,2024-03-02,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Nextend Social Login and Register 3.1.12 版本及之前版本存在安全漏洞，该漏洞源于输入清理和输出转义不足，很容易通过“error_description”参数受到基于自身的反射型跨站脚本攻击。,CVE-2024-1775
Apple多个产品安全漏洞,CNNVD-202403-644,2024-03-07,2024-03-11,高危,其他,Apple iOS等都是美国苹果（Apple）公司的产品。Apple iOS是一套为移动设备所开发的操作系统。Apple iPadOS是一套用于iPad平板电脑的操作系统。Apple macOS Sonoma是一个桌面操作系统。 Apple iOS 17.4之前版本、iPadOS 17.4之前版本、macOS Sonoma 14.4之前版本、Apple TV 4K存在安全漏洞，该漏洞源于应用程序可能能够从其沙箱或越权执行任意代码。,CVE-2024-0258
Petrol Pump Mangement Software SQL注入漏洞,CNNVD-202403-074,2024-03-01,2024-03-11,中危,SQL注入,Petrol Pump Mangement Software是Mayuri K.个人开发者的一款汽油泵管理软件。 Petrol Pump Mangement Software v.1.0版本存在SQL注入漏洞，该漏洞源于允许攻击者通过 index.php 组件中的 address 参数使用精心设计的有效负载执行任意代码。,CVE-2024-27746
Cisco Evolved Programmable Network Manager 安全漏洞,CNNVD-202401-1057,2024-01-11,2024-03-11,中危,其他,Cisco Evolved Programmable Network Manager是美国思科（Cisco）公司的一套网络管理解决方案。 Cisco Evolved Programmable Network Manager (EPNM) 和 Cisco Prime Infrastructure 存在安全漏洞，该漏洞源于存在多个漏洞可能允许攻击者进行跨站脚本 (XSS) 攻击、执行任意命令、执行 SQL 注入攻击或在受影响的系统上获得提升的权限。,CVE-2023-20260
Customer Support System 安全漏洞,CNNVD-202403-343,2024-03-05,2024-03-11,中危,其他,Customer Support System是oretnom23个人开发者的一个客户支持系统，可以帮助某个企业或公司在客户从他们那里购买产品后提供客户支持。 Customer Support System v1 版本存在安全漏洞，该漏洞源于 /customer_support/ajax.php?action=save_ticket 页面的 subject 参数存在 SQL 注入漏洞。,CVE-2023-49970
bpftrace 安全漏洞,CNNVD-202403-802,2024-03-10,2024-03-11,高危,其他,bpftrace是一种高级跟踪语言，适用于最新 Linux 内核 (4.x) 中提供的 Linux 增强型 Berkeley 数据包过滤器 (eBPF)。 bpftrace存在安全漏洞，该漏洞源于如果需要提取内核头文件，将从临时目录加载，非特权攻击者可以利用此漏洞强制密件抄送加载受损的Linux标头。,CVE-2024-2313
PostgreSQL Anonymizer 安全漏洞,CNNVD-202403-761,2024-03-08,2024-03-11,中危,其他,PostgreSQL Anonymizer是一个用于屏蔽或替换 PostgreSQL 数据库中的个人身份信息 (PII) 或商业敏感数据的扩展软件。 PostgreSQL Anonymizer v1.2版本存在安全漏洞，该漏洞源于允许拥有表的用户提升为超级用户。,CVE-2024-2339
IBM Security Verify Privilege On-Premises 信息泄露漏洞,CNNVD-202403-292,2024-03-04,2024-03-11,中危,信息泄露,IBM Security Verify Privilege是美国国际商业机器（IBM）公司的一个解决方案，用于管理和保护用户的身份和权限。 IBM Security Verify Privilege On-Premises 11.5及之前版本存在信息泄露漏洞，该漏洞源于可以通过HTTP请求泄露敏感信息。,CVE-2022-43890
编号撤回,CNNVD-202402-2239,2024-02-27,2024-03-11,中危,授权问题,Net-SNMP是一套开源的简单网络管理协议（Simple Network Management Protocol）软件。该软件用于监控网络设备、电脑设备、UPS设备等。 该CVE编号已撤回。,CVE-2024-26464
Apple macOS Sonoma 安全漏洞,CNNVD-202403-676,2024-03-07,2024-03-11,高危,其他,Apple macOS Sonoma是美国苹果（Apple）公司的一个桌面操作系统。 Apple macOS Sonoma 14.4 版本存在安全漏洞，该漏洞源于应用程序可能能够使用内核权限执行任意代码。,CVE-2024-23234
Linux kernel 安全漏洞,CNNVD-202402-2427,2024-02-28,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于不会在异常入口序列中设置 GIC_PRIO_PSR_I_SET。,CVE-2021-46997
Netentsec NS-ASG Application Security Gateway SQL注入漏洞,CNNVD-202403-779,2024-03-09,2024-03-11,中危,SQL注入,"Netentsec NS-ASG Application Security Gateway是中国网康（Netentsec）公司的一款应用安全网关。 Netentsec NS-ASG Application Security Gateway 6.3版本存在SQL注入漏洞，该漏洞源于/admin/list_resource_icon.php中包含一些未知函数,通过参数 IconId 导致SQL注入。",CVE-2024-2329
LaborOfficeFree 安全漏洞,CNNVD-202402-1532,2024-02-19,2024-03-11,中危,其他,LaborOfficeFree是LaborOfficeFree公司的一个免费的 Turnos 管理和 Presencia 控制软件。 LaborOfficeFree 19.10版本存在安全漏洞，该漏洞源于允许攻击者使用两个常量计算MySQL数据库的root密码。,CVE-2024-1346
Arista Networks MultiAccess FPGA 安全漏洞,CNNVD-202403-324,2024-03-04,2024-03-11,中危,其他,Arista Networks MultiAccess FPGA是美国Arista Networks公司的一种基于FPGA技术的多接入网络设备。这种设备通常用于网络交换和路由器等网络设备中，利用 FPGA 的灵活性和可编程性，实现高性能、低延迟的数据包处理和转发功能。 Arista Networks MultiAccess FPGA 1.6.x版本和1.7.1版本存在安全漏洞，该漏洞源于ACL的应用可能会导致端口配置的ACL操作不正确，从而导致一些本应被拒绝的数据包被允许。,CVE-2023-6068
Linux kernel 安全漏洞,CNNVD-202403-174,2024-03-02,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel存在安全漏洞，该漏洞源于存在内存泄漏问题。,CVE-2023-52518
Linux kernel 安全漏洞,CNNVD-202402-2281,2024-02-27,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于 IPv4 数据包分段时，会导致越界读取问题。,CVE-2021-46955
Customer Support System 跨站脚本漏洞,CNNVD-202403-462,2024-03-06,2024-03-11,中危,跨站脚本,Customer Support System是oretnom23个人开发者的一个客户支持系统，可以帮助某个企业或公司在客户从他们那里购买产品后提供客户支持。 Customer Support System v1版本存在跨站脚本漏洞，该漏洞源于允许攻击者通过customer_support/index.php中的 subject参数注入精心设计的有效负载来执行任意 Web 脚本或 HTML。,CVE-2023-49976
Linux kernel 安全漏洞,CNNVD-202402-2289,2024-02-27,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2021-46948
Linux kernel 安全漏洞,CNNVD-202402-2779,2024-02-29,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于当 DMCUB 未通电时，允许在原地尝试发送命令。,CVE-2023-52485
AlayaCare Procura Portal 安全漏洞,CNNVD-202402-1422,2024-02-16,2024-03-11,中危,其他,AlayaCare Procura是AlayaCare公司的一个面向家庭和社区服务提供的家庭健康软件。 AlayaCare Procura Portal 9.0.1.2之前版本存在安全漏洞。攻击者利用该漏洞伪造自己的身份验证 cookie 并绕过应用程序的身份验证机制。,CVE-2023-6451
WordPress plugin Persian Fonts 安全漏洞,CNNVD-202402-2336,2024-02-27,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress plugin Persian Fonts 1.6 版本及之前版本存在安全漏洞，该漏洞源于不会清理和转义其某些设置，可能导致存储型跨站脚本漏洞。,CVE-2023-7167
Cisco AppDynamics Controller 安全漏洞,CNNVD-202403-532,2024-03-06,2024-03-11,中危,其他,Cisco AppDynamics Controller是美国思科（Cisco）公司的通过跨高度分布式应用程序环境的精确跟踪和分析来监控和分析全栈数据。 Cisco AppDynamics Controller 存在安全漏洞，该漏洞源于文件上传功能中存在漏洞，可能允许经过身份验证的远程攻击者在受影响的设备上进行目录遍历攻击。,CVE-2024-20345
Linux kernel 安全漏洞,CNNVD-202402-2266,2024-02-27,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于锁定状态是无条件查询的，即使只有在 attr.sample_type 中设置了 PERF_SAMPLE_REGS_INTR 位时才使用其结果。,CVE-2021-46971
Linux kernel 安全漏洞,CNNVD-202402-2441,2024-02-28,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于存在竞争条件问题。,CVE-2021-46982
Online-Book-Store-Website SQL注入漏洞,CNNVD-202403-716,2024-03-07,2024-03-11,中危,SQL注入,Online-Book-Store-Website是一个在线书店网站。 Online-Book-Store-Website 1.0 版本存在SQL注入漏洞，该漏洞源于 /home.php 文件的 product_name 参数存在 SQL 注入漏洞。,CVE-2024-2272
Webtrees 安全漏洞,CNNVD-202402-2462,2024-02-28,2024-03-11,中危,其他,Webtrees是一个 Web 应用程序，用于在线发布家谱、与家庭成员协作等。 Webtrees 2.1.18版本存在安全漏洞，该漏洞源于攻击者通过media_folder参数可以导航到其他目录，以访问应用程序文件系统中的敏感文件。,CVE-2024-22723
SonicWALL SMA100 授权问题漏洞,CNNVD-202402-2061,2024-02-24,2024-03-11,中危,授权问题,SonicWALL SMA100是美国SonicWALL公司的一款安全访问网关设备。 SonicWALL SMA100 10.2.1.10-62SV及之前版本存在授权问题漏洞，该漏洞源于存在访问控制错误漏洞。攻击者可利用该漏洞关联另一用户的MFA移动应用程序。,CVE-2024-22395
Linux kernel 安全漏洞,CNNVD-202402-2293,2024-02-27,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 存在安全漏洞，该漏洞源于存在缓冲区问题。,CVE-2021-46943
WordPress Plugin ImageRecycle pdf & image compression 安全漏洞,CNNVD-202402-2651,2024-02-29,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin ImageRecycle pdf & image compression 3.1.13 版本及之前版本存在安全漏洞，该漏洞源于缺少对 enableOptimization 功能的功能检查，因此容易受到未经授权的数据修改。,CVE-2024-0983
flusity CMS 安全漏洞,CNNVD-202402-1877,2024-02-22,2024-03-11,中危,其他,flusity CMS是一个可以轻松更改或添加代码的用户交互界面解决方案。 flusity CMS v2.33版本存在安全漏洞，该漏洞源于组件/cover/addons/info_media_gallery/action/edit_addon_post.php存在跨站请求伪造（CSRF）漏洞。,CVE-2024-23094
Go SDK for CloudEvents 安全漏洞,CNNVD-202403-562,2024-03-06,2024-03-11,高危,其他,Go SDK for CloudEvents是CloudEvents开源的一个官方 CloudEvents SDK。 Go SDK for CloudEvents 2.15.2之前版本存在安全漏洞，该漏洞源于存在凭据泄露。,CVE-2024-28110
CU Solutions Group Content Management System 安全漏洞,CNNVD-202402-1142,2024-02-14,2024-03-11,超危,其他,CU Solutions Group Content Management System（CUSG CMS）是CU Solutions Group公司的一个内容管理系统。 CU Solutions Group Content Management System v.7.75之前版本存在安全漏洞。远程攻击者利用该漏洞执行任意代码、提升权限并通过特制的脚本获取 users.php 组件的敏感信息。,CVE-2023-48986
EpointWebBuilder 安全漏洞,CNNVD-202402-2743,2024-02-29,2024-03-11,中危,其他,EpointWebBuilder是中国新点（Epoint）公司的一个应用。 EpointWebBuilder存在安全漏洞，该漏洞源于允许攻击者通过URL的infoid参数执行任意代码。受影响的产品和版本：EpointWebBuilder 5.1.0-sp1版本，5.2.1-sp1版本，5.4.1版本和5.4.2版本。,CVE-2024-24525
CodeAstro Membership Management System 安全漏洞,CNNVD-202403-791,2024-03-09,2024-03-11,中危,其他,CodeAstro Membership Management System是CodeAstro公司的一个员管理系统。 CodeAstro Membership Management System 1.0版本存在安全漏洞，该漏洞源于文件/add_members.php的参数fullname会导致SQL注入。,CVE-2024-2333
Linux kernel 安全漏洞,CNNVD-202403-308,2024-03-04,2024-03-11,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel存在安全漏洞，该漏洞源于 KVM x86/mmu中存在安全问题。,CVE-2021-47094
Brivo ACS100、ACS300 安全漏洞,CNNVD-202402-1553,2024-02-19,2024-03-11,中危,其他,Brivo Access Control Systems（Brivo ACS）是美国Brivo公司的一系列访问控制系统。提供全面的可见性、数据驱动的洞察、访问控制和开放集成，以改善安全运营。 Brivo ACS100、ACS300 5.2.4 到 6.2.4.3版本存在安全漏洞，该漏洞源于操作系统命令中使用的特殊元素的不正确中和，允许操作系统命令注入。,CVE-2023-6260
Hertzbeat 安全漏洞,CNNVD-202402-1880,2024-02-22,2024-03-11,中危,其他,Hertzbeat是dromara组织的一个开源的实时监控系统。 Hertzbeat 1.4.1之前版本存在安全漏洞，该漏洞源于在/define/yml接口处，使用SnakeYAML作为解析器解析yml内容，但没有使用安全配置，导致YAML反序列化。,CVE-2023-51389
