Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
SNewsCMS 'search.php' 跨站脚本漏洞,CNNVD-200803-345,2008-03-20,2008-09-05,中危,跨站脚本,SNewsCMS Rus 2.1到2.4版本中的search.php存在跨站脚本攻击漏洞。远程攻击者借助query参数，注入任意的web脚本或HTML。,CVE-2008-1413
Drupal Ubercart 正文属性值跨站脚本攻击漏洞,CNNVD-200803-353,2008-03-20,2008-09-05,中危,跨站脚本,Drupal Ubercart 5.x-1.0-beta7之前的5.x模块存在跨站脚本攻击漏洞。远程攻击者借助一个产品的正文属性值，注入任意的web脚本或HTML。,CVE-2008-1428
KAPhotoservice 'album.asp' SQL注入漏洞,CNNVD-200803-351,2008-03-20,2008-09-05,高危,SQL注入,KAPhotoservice中的album.asp存在SQL注入漏洞。远程攻击者借助albumid参数，执行任意的SQL指令。,CVE-2008-1426
Windows SNMP Trap 服务和MG-SOFT Net Inspector 资源管理错误漏洞,CNNVD-200803-334,2008-03-20,2008-09-05,中危,资源管理错误,Windows MG-SOFT Net Inspector 6.5.0.828及其早期版本会允许远程攻击者(1)通过一个UDP程序包到达SNMP Trap 服务来引起服务拒绝(例外和崩溃)，或(2)通过一个畸形的请求到达网络检查服务器Net Inspector Server (niengine)来造成服务拒绝(驱动程序冻结或内存损耗)。,CVE-2008-1402
ManageEngine SupportCenter Plus'SolutionSearch.do'跨站脚本攻击漏洞,CNNVD-200803-357,2008-03-20,2008-09-05,中危,跨站脚本,ManageEngine SupportCenter Plus 7.0.0版本中的SolutionSearch.do存在跨站脚本攻击漏洞，远程攻击者借助搜索正文参数，注入任意的web脚本或HTML。,CVE-2008-1432
RaidSonic NAS-4220-B 加密Key信息泄露漏洞,CNNVD-200803-356,2008-03-20,2008-09-05,低危,加密问题,带有2.6.0-n(2007-10-11)固件的RaidSonic NAS-4220-B，在未加密的带有base64编码的/system/.crypt文件中储存一个分区加密的key，这使得本地用户可以获得该key。,CVE-2008-1431
Microsoft Windows NoDriveTypeAutoRun自动执行文件漏洞,CNNVD-200901-272,2008-03-20,2019-04-02,中危,配置错误,Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。 Windows Vista没有正确地处理NoDriveTypeAutoRun注册表值。根据Microsoft的规范，如果将HKLMSOFTWAREMicrosoftWindowsCurrentVersionPoliciesExplorerNoDriveTypeAutoRun注册表值设置为0xFF的话就应禁止自动播放所有类型的驱动，但即使存在这个值Vista仍允许一些AutoPlay功能。例如，当用户点击驱动器图标时Vista仍可能执行Autorun.inf文件中所指定的程序。,CVE-2009-0243
BootManage TFTP服务器filename参数栈溢出漏洞,CNNVD-200803-335,2008-03-20,2008-09-05,中危,授权问题,"BootManage TFTPD是联网PC管理工具BootManage Administrator中所实现的TFTP服务器。 BootManage TFTPD服务器实现上存在缓冲区溢出漏洞，远程攻击者可能利用此漏洞控制服务器。 如果向BootManage TFTPD发送了超过32字节的文件名的话，则在使用这个文件名创建日志字符串sprintf(buffer, '%s: %s', filename, log_entry)的时候就可能触发栈溢出，导致执行任意指令。",CVE-2008-1403
eXV2 CMS WebChat 'index.php' SQL注入漏洞,CNNVD-200803-339,2008-03-20,2008-09-05,高危,SQL注入,eXV2 WebChat 1.60模块的index.php中的SQL注入漏洞。远程攻击者通过roomid参数来执行任意SQL命令。,CVE-2008-1407
Acronis Snap Deploy 'pxesrv.exe' 拒绝服务攻击漏洞,CNNVD-200803-343,2008-03-20,2008-09-05,中危,授权问题,Acronis Snap Deploy 2.0.0.1076以及之前的版本中的PXE服务器(pxesrv.exe)，远程攻击者借助一个不完全的TFTP请求，引起拒绝服务攻击(崩溃)。还请求会触发空指针解除参照。,CVE-2008-1411
phpBP 'banners-external.php' 远程SQL注入漏洞,CNNVD-200803-340,2008-03-20,2008-09-05,高危,SQL注入,"PHPBP是在波兰广泛使用的网站内容管理系统。 PHPBP的includes/functions/banners-external.php脚本文件中没有正确地验证对id参数的输入，远程攻击者通过提交特制的SQL查询请求执行SQL注入攻击。 以下是有漏洞的代码段： ... 3 function banner_out() //zlicza ilosc klikniec na banner 4 { 5 global $conf; 6 7 if($_GET['id']) 8 { 9 SQLvalidate($_POST['id']); 10 11 $db = new dbquery; 12 $db->query(""SELECT * FROM $conf[prefix]banners WHERE id=$_GET[id]"") or $db->err(__FILE__, __LINE__); 13 14 if($db->num_rows()==0) 15 { 16 redirect('index.php?module=error?error=banners_error2'); 17 exit; 18 } 19 20 $d=$db->fetch_object(); 21 $db->query(""UPDATE $conf[prefix]banners SET views=views+1 WHERE id='$_GET[id]'"") or $db->err(__FILE__, __LINE__); 22 23 redirect($d->url); 24 } 25 26 exit; 27 } ...",CVE-2008-1408
Joomla! and Mambo Acajoom 'index.php' SQL注入漏洞,CNNVD-200803-352,2008-03-20,2008-09-05,高危,SQL注入,Joomla! Joobi Acajoom (com_acajoom) 1.1.5和1.2.5组件存在SQL注入漏洞。远程攻击者借助对index.php的邮件显示操作中的mailingid参数，执行任意的SQL指令。,CVE-2008-1427
Axyl a'xyl.conf' 后置链接漏洞,CNNVD-200803-349,2008-03-20,2008-09-05,低危,后置链接,axyl 2.1.7中的prerm脚本，本地用户借助对axyl.conf临时文件的symlink攻击，覆盖任意文件。,CVE-2008-1417
Easy-Clanpage 'index.php' SQL注入漏洞,CNNVD-200803-350,2008-03-20,2008-09-05,高危,SQL注入,Easy-Clanpage 2.2中的图库模块中的index.php存在SQL注入漏洞。远程攻击者借助kate操作中的ID参数，执行任意的SQL指令。,CVE-2008-1425
Multiple Time Sheets ’index.php’多个输入验证错误漏洞,CNNVD-200803-346,2008-03-20,2008-09-05,中危,跨站脚本,"Multiple Time Sheets (MTS) 5.0以及之前的版本存在跨站脚本攻击漏洞。远程攻击者借助tab参数，注入任意的web脚本或HTML。该tab参数是对(1)index.php, 比如在tag中使用混合事件和编码过的不可打印字符字符，(2)clientinfo.php,(3)invoices.php,(4)smartlinks.php,和(5)todo.php(比如使用一个META tag)的参数。",CVE-2008-1414
net_inspector windows and previous versions 格式化字符串漏洞,CNNVD-200803-333,2008-03-20,2008-09-05,高危,授权问题,Windows MG-SOFT Net Inspector 6.5.0.828及其早期版本的网络检查 HTTP 服务器(mghttpd)中的格式字符串漏洞。远程攻击者通过URI中的在记录于日志文件的格式字符串分类器(specifiers)，来执行任意代码。,CVE-2008-1401
Multiple Time Sheets ' index.php' 目录遍历漏洞,CNNVD-200803-347,2008-03-20,2008-09-05,中危,路径遍历,"Multiple Time Sheets (MTS) 5.0以及之前的版本中的index.php中存在目录遍历漏洞。远程攻击者借助tab参数中的""../..//""""(修改过的..)，读取任意文件。",CVE-2008-1415
AuraCMS 'online.php' SQL注入漏洞,CNNVD-200803-330,2008-03-20,2008-09-05,高危,SQL注入,AuraCMS 2.0 至 2.2.1的online.php中的SQL注入漏洞。远程攻击者通过一个HTTP标题中的X-Forwarded-For字段 (HTTP_X_FORWARDED_FOR环境变量)来执行任意SQL命令。,CVE-2008-1398
PHPauction 多个远程文件包含漏洞,CNNVD-200803-348,2008-03-20,2008-09-05,中危,代码注入,"PHPauction GPL 2.51版本存在多个远程文件包含漏洞。远程攻击者借助包含-路径参数中的一个URL，执行任意的PHP代码。该包含-路径参数是对includes/中的(1)converter.inc.php,(2)messages.inc.php,和(3)settings.inc.php的参数。",CVE-2008-1416
eXV2 Viso 'index.php' SQL注入漏洞,CNNVD-200803-336,2008-03-20,2008-09-05,高危,SQL注入,eXV2 Viso (Industry Book) 2.04 和 2.03模块的index.php中的SQL注入漏洞。远程攻击者通过kid参数来执行任意SQL命令。,CVE-2008-1404
F-Secure 多个软件多个远程存档文件处理漏洞,CNNVD-200803-344,2008-03-20,2008-09-05,高危,授权问题,"多个F-Secure反病毒软件存在未明漏洞,包括Internet Security 2006到2008， Anti-Virus 2006到2008，以及其他软件, 远程攻击者借助一个畸形的存档文件，执行任意代码或引起拒绝服务攻击(中止或崩溃)。该畸形的存档文件会触发一个无法处理的异常，比如与Archive格式相配套的PROTOS GENOME测试。",CVE-2008-1412
eXV2 MyAnnonces Module 'lid' Parameter SQL注入漏洞,CNNVD-200803-338,2008-03-20,2008-09-05,高危,SQL注入,eXV2 MyAnnonces 1.8 模块的annonces-p-f.php中的SQL注入漏洞。远程攻击者通过一个ImprAnn操作中的lid参数来执行任意SQL命令。,CVE-2008-1406
SILC服务器NEW_CLIENT报文远程拒绝服务漏洞,CNNVD-200803-354,2008-03-20,2008-09-05,中危,授权问题,SILC(Secure Internet Live Conferencing)是安全的互联网会议讨论系统，可以发送任何类型的信息，包括多媒体信息，如视频、音频、图像等。 SILC处理畸形用户数据时存在漏洞，如果远程攻击者向SILC服务器发送了没有昵称的特制NEW_CLIENT报文的话，就会导致服务器崩溃。,CVE-2008-1429
Apple AirPort Extreme Base Station AFP请求拒绝服务漏洞,CNNVD-200803-329,2008-03-20,2008-09-05,中危,授权问题,Apple AirPort Extreme Base Station是一款小型的无线接入解决方案。 Apple AirPort Extreme Base Station在处理畸形请求时存在漏洞，如果向设备发送了特制的AFP请求的话，就会导致文件共享变得没有响应。,CVE-2008-1012
ClanSphere 'index.php'多个跨站脚本攻击漏洞,CNNVD-200803-331,2008-03-20,2008-09-05,中危,跨站脚本,Clansphere 2008的index.php中的多个跨站脚本攻击漏洞。远程攻击者通过未明向量来注入任意web脚本或HTML。,CVE-2008-1399
Fuzzylime 'code/display.php'PHP远程文件包含漏洞,CNNVD-200803-337,2008-03-20,2008-09-05,中危,代码注入,fuzzylime (cms) 3.01的code/display.php中的PHP远程文件包含漏洞。远程攻击者通过admindir参数中的一个URL来执行任意PHP代码。,CVE-2008-1405
Iatek 'links.asp' SQL注入漏洞,CNNVD-200803-355,2008-03-20,2008-09-05,高危,SQL注入,ASPapp中的links.asp存在SQL注入漏洞，远程攻击者借助catid参数，执行任意的SQL指令。,CVE-2008-1430
mg-soft net_inspector 目录遍历漏洞,CNNVD-200803-332,2008-03-20,2008-09-05,中危,路径遍历,"Windows MG-SOFT Net Inspector 6.5.0.828 及其早期版本的网络检查 HTTP 服务器(mghttpd)中的目录遍历漏洞。远程攻击者通过URI中的一个""..\"" (dot dot 反斜线符号 或 ""../"" (dot dot 斜线)来读取任意文件。",CVE-2008-1400
Exero CMS 'index.php' 多个目录遍历漏洞,CNNVD-200803-341,2008-03-20,2008-09-05,高危,路径遍历,"Exero CMS 1.0.1的默认主题(Default theme)中的多个目录遍历漏洞。远程攻击者通过主体参数中的目录遍历序列到达(1) index.php, (2) editpassword.php, 和 (3) avatar.php in usercp/; (4) custompage.php; (5) errors/404.php; (6) memberslist.php 与 (7) profile.php in members/; (8) index.php and (9) fullview.php in news/; 以及 (10) nopermission.php，以包含和执行任意本地文件。",CVE-2008-1409
Acronis Snap Deploy 'pxesrv.exe'目录遍历漏洞,CNNVD-200803-342,2008-03-20,2008-09-05,中危,路径遍历,Acronis Snap Deploy 2.0.0.1076 及其早期版本的PXE Server (pxesrv.exe)中存在的目录遍历漏洞。远程攻击者通过目录遍历序列到达TFTP服务来读取任意文件。,CVE-2008-1410
"ViewVC ""all-forbidden""文件敏感信息泄露漏洞",CNNVD-200803-363,2008-03-24,2008-09-05,中危,信息泄露,"ViewVC 1.0.5之前的版本在搜索结果范围内放入""全禁止all-forbidden""文件，远程攻击者可以取得敏感信息。这些搜索结果会列出CVS或提交 Subversion (SVN) 。",CVE-2008-1290
JCorporate EForum 'busca.php' 多个跨站脚本攻击漏洞,CNNVD-200803-386,2008-03-24,2008-09-05,中危,跨站脚本,eForum 0.4版本中的busca.php存在多个跨站脚本攻击漏洞。远程攻击者借助(1)busca参数和(2)链接参数，注入任意的web脚本或HTML。,CVE-2008-1477
Asterisk可预测HTTP管理器会话ID漏洞,CNNVD-200803-366,2008-03-24,2008-09-05,中危,授权问题,Asterisk是开放源码的软件PBX，支持各种VoIP协议和设备。 Asterisk计算管理器ID的方式存在错误，允许攻击者相对容易的预测很多HTTP查询所使用的管理器ID。 会话id是在AsteriskGUI HTTP服务器中生成的。当使用Glibc时，rand()和random()的实现和状态是共享的。Asterisk使用random()发布MD5 digest认证挑战并用malloc的指针rand()位或运算以生成AsteriskGUI会话标识符。攻击者可以通过检索32个连续的挑战同步到random()，然后预测所有之后对random()和rand()调用的输出。由于malloc所返回的指针最多有21位的熵，因此攻击者仅需平均猜测1448个会话标识符就可以窃取已创建的会话。,CVE-2008-1390
Cyberfrogs Cfnetgs 'index.php' 跨站脚本攻击漏洞,CNNVD-200803-388,2008-03-24,2008-09-05,中危,跨站脚本,cyberfrogs.net cfnetgs 0.24版本中的index.php存在跨站脚本攻击漏洞。远程攻击者借助目录参数，注入任意的web脚本或HTML。,CVE-2008-1479
ZyXEL ZyWALL Quagga及Zebra进程默认帐号口令漏洞,CNNVD-200803-393,2008-03-24,2008-09-11,高危,授权问题,Zywall是一款由Zyxel开发和维护的硬件防火墙。 Zyxel的Quagga和Zebra路由守护程序访问认证的实现上存在漏洞，远程攻击者可能利用此漏洞获取非授权访问。 即使已经更改了设备的口令，仍没有更改登录到Quagga/Zebra守护程序所需的口令。这些守护程序运行在TCP 2601、2602(Quagga/RIP)和2604(Quagga/OSPF)端口上。攻击者可以使用默认的口令zebra登录到Quagga/Zebra服务，查看并操控设备的路由信息。,CVE-2008-1160
Phorum 多个SQL注入漏洞,CNNVD-200803-397,2008-03-24,2008-09-05,中危,SQL注入,当mysql_use_ft无效时，Phorum 5.2.6之前的版本中的SQL注入漏洞。远程攻击者借助non-fulltext搜索，执行任意的SQL指令。,CVE-2008-1486
Roundup XML-RPC Server 安全绕过漏洞,CNNVD-200803-384,2008-03-24,2009-03-07,中危,授权问题,"Roundup 1.4.4中的xml-rpc服务器，未能正确的确认属性许可，远程攻击者可以借助(1)列出,(2)显示,和(3)设置的方法，绕过限制和编辑或读取受限制的属性。",CVE-2008-1475
W-Agora 多个远程文件包含漏洞,CNNVD-200803-375,2008-03-24,2008-09-05,高危,代码注入,"W-Agora 4.0版本存在多个PHP远程文件包含漏洞。远程攻击者借助bn_dir_default参数中的一个URL，执行任意的PHP代码。该bn_dir_default参数是对 (1)add_user.php,(2)create_forum.php,(3)create_user.php,(4)delete_notes.php,(5)delete_user.php,(6)edit_forum.php,(7)mail_users.php,(8)moderate_notes.php和(9)reorder_forums.php的参数。",CVE-2008-1466
phpstats 'phpstats.php' 跨站脚本攻击漏洞,CNNVD-200803-359,2008-03-24,2008-10-11,中危,跨站脚本,Michael Wagner phpstats 0.1 alpha中的phpstats.php存在跨站脚本攻击漏洞，远程攻击者借助baseDir参数，注入任意的web脚本或HTML。,CVE-2008-0125
XnView超长文件名缓冲区溢出漏洞,CNNVD-200803-370,2008-03-24,2008-09-05,中危,授权问题,XnView是法国软件开发者Gougelet Pierre-Emmanuel所研发的一套多平台图片查看软件。该软件可用于查看、转换、组织和编辑图形及视频文件。 XnView处理超长的文件名时存在缓冲区溢出漏洞，XnView加载超长文件名命令行参数时发生缓冲区溢出，导致执行任意指令。,CVE-2008-1461
S9Y Serendipity Trackbacks 跨站脚本攻击漏洞,CNNVD-200803-385,2008-03-24,2008-09-05,中危,跨站脚本,Serendipity (S9Y) 1.3之前的版本存在跨站脚本攻击漏洞。远程攻击者借助与接收到的trackbacks(一种应用程序)相关的未明向量，注入任意的web脚本或HTML。,CVE-2008-1476
SugarCRM Community Edition modules/Feeds/Feed.php RSS模块信息泄露漏洞,CNNVD-200805-005,2008-03-24,2009-01-29,中危,路径遍历,SugarCRM是美国SugarCRM公司的一套开源的客户关系管理系统（CRM）。该系统支持对不同的客户需求进行差异化营销、管理和分配销售线索，实现销售代表的信息共享和追踪。 SugarCRM没有正确地验证对RSS模块的输入便用于在cache/feeds目录中生成缓存文件，远程攻击者可能利用此漏洞在系统上创建文件。 RSS模块允许SugarCRM用户向个人RSS列表添加RSS源，但没有正确地过滤URL变量值，因此用户可以输入任意URI值。在这种情况下，SugarCRM可能无法在列表中显示新的RSS源，但应用程序会以所输入URL的md5哈希为文件名在cache/feeds目录中创建本地文件。,CVE-2008-2045
Joomla! and Mambo Comp Restaurante 'index.php' SQL注入漏洞,CNNVD-200803-374,2008-03-24,2008-09-05,超危,SQL注入,Mambo and Joomla! Detodas Restaurante (com_restaurante) 1.0组件存在SQL注入漏洞。远程攻击者借助对index.php的详情操作中的id参数，执行任意的SQL指令。,CVE-2008-1465
Gallarific 多个SQL注入漏洞,CNNVD-200803-373,2008-03-24,2008-09-05,高危,SQL注入,Gallarific 1.1免费版存在SQL注入漏洞。远程攻击者借助以下几种方式执行任意的SQL指令：(1)(a)search.php的query参数；对login.php的(2)gusername参数和(3)gpassword参数；对signin操作中的gadmin/index.php的(4)用户名参数和(5)密码参数。,CVE-2008-1464
CenterIM URI处理任意命令执行漏洞,CNNVD-200803-376,2008-03-24,2008-09-05,中危,代码注入,"CenterIM是基于ICQ的即时消息聊天工具。 CenterIM处理用户数据时存在输入验证漏洞，远程攻击者可能利用此漏洞在用户系统上执行任意命令。 CenterIM没有检查在消息窗口中所接收到URL中的非法字符，如""\""、""\""""、"";""、""$""、""{""、""}""、""&&""、""||""等，如果用户受骗点击了接收到消息中的恶意URI的话，就可能导致执行任意代码。",CVE-2008-1467
CS-Cart 'index.php' 跨站脚本攻击漏洞,CNNVD-200803-367,2008-03-24,2008-09-05,中危,跨站脚本,CS-Cart 1.3.2版本中的index.php存在跨站脚本攻击漏洞。远程攻击者借助产品搜索操作中的Q参数，注入任意的web脚本或HTML。注意：据报告，1.3.5-SP2试验版也会受影响。,CVE-2008-1458
webSPELL 'index.php' 跨站脚本攻击漏洞,CNNVD-200803-390,2008-03-24,2008-09-05,中危,跨站脚本,webSPELL 4.1.2版本中的index.php存在跨站脚本攻击漏洞。远程攻击者借助board参数，注入任意的web脚本或HTML。,CVE-2008-1481
ViewVC 多个远程信息泄露漏洞,CNNVD-200803-365,2008-03-24,2008-09-05,中危,信息泄露,ViewVC 1.0.5之前的版本在没有正确的验证访问是否恶意的情况下，提供版本的元数据，远程攻击者可以通过读取(1)版本显示中的禁止的路径名，(2)仅能通过横越禁止的对象才能访问的登陆历史记录，(3)禁止的diff查看路径参数，获得敏感信息。,CVE-2008-1292
Home FTP Server 处理连接远程拒绝服务漏洞,CNNVD-200803-387,2008-03-24,2008-09-05,中危,授权问题,Home Ftp Server是一款简单易用的FTP服务器。 Home Ftp Server在处理连接时存在漏洞，如果Home Ftp Server处于被动模式的话，连接到FTP数据端口然后关闭原始的FTP连接就会导致服务器崩溃。,CVE-2008-1478
xine 多个堆溢出漏洞,CNNVD-200803-391,2008-03-24,2009-03-13,中危,数字错误,"xine是一款免费的媒体播放器，支持多种格式。 xine在计算某些目标缓冲区和数组所需分配的内存数时错误的32位计算，导致xine-lib受多个堆溢出漏洞影响，可能允许攻击者控制寄存器和代码流。 以下是有漏洞的代码部分： ----------------------------- A] demux_flv堆溢出 ----------------------------- src/demuxers/demux_flv.c： static int parse_flv_var(demux_flv_t *this, unsigned char *buf, int size, char *key, int keylen) { ... this->index = xine_xmalloc(num*sizeof(flv_index_entry_t)); ... this->index = xine_xmalloc(num*sizeof(flv_index_entry_t)); ---------------------------- B] demux_qt堆溢出 ---------------------------- src/demuxers/demux_qt.c中几乎所有的分配指令都存在堆溢出。 ------------------------------ C] demux_real堆溢出 ------------------------------ src/demuxers/demux_real.c： static void real_parse_index(demux_real_t *this) { ... *index = xine_xmalloc(entries * sizeof(real_index_entry_t)); ---------------------------------- D] demux_wc3movie堆溢出 ---------------------------------- src/demuxers/demux_wc3movie.c： static int open_mve_file(demux_mve_t *this) { ... this->palettes = xine_xmalloc(this->number_of_shots * PALETTE_SIZE * sizeof(palette_entry_t)); ------------------------ E] ebml堆溢出 ------------------------ src/demuxers/ebml.c： int ebml_check_header(ebml_parser_t *ebml) { ... char *text = malloc(elem.len + 1); ------------------------------ F] demux_film堆溢出 ------------------------------ src/demuxers/demux_film.c： static int open_film_file(demux_film_t *film) { ... film->sample_table = xine_xmalloc(film->sample_count * sizeof(film_sample_t));",CVE-2008-1482
Namazu 'namazu.cgi'跨站脚本攻击漏洞,CNNVD-200803-377,2008-03-24,2008-09-17,中危,跨站脚本,Namazu 2.0.18之前的版本中的namazu.cgi存在跨站脚本攻击漏洞。远程攻击者借助编码过的UTF-7输入，注入任意的Web脚本或HTML。此漏洞与对charset的设置失败有关。,CVE-2008-1468
PECL Alternative PHP Cache 'apc.c' 缓冲区溢出漏洞,CNNVD-200803-399,2008-03-24,2008-09-05,高危,授权问题,Alternative PHP Cache (APC) 3.0.11到3.0.16版本中的apc.c存在栈缓冲区溢出漏洞。远程攻击者借助一个长的文件名，执行任意代码。,CVE-2008-1488
Adobe Flash CS3 Professional FLA文件处理代码执行漏洞,CNNVD-200803-361,2008-03-24,2008-09-05,中危,代码注入,Adobe Flash CS3 Professional软件是用于为数码、Web和移动平台创建丰富的交互式内容的最高级创作环境。 Adobe Flash CS3 Professional处理畸形格式的.FLA文件时存在漏洞，攻击者可能利用此漏洞提升权限。 如果用户受骗使用Flash CS3 Professional打开了畸形的.FLA文件的话，就可能导致执行任意指令。 FLA是Flash Professional和Flash Basic的私有文件格式，Flash Player和浏览器都无法解释FLA文件，因此无法远程利用这个漏洞。,CVE-2008-1201
Imperva SecureSphere MX Management 跨站脚本攻击漏洞,CNNVD-200803-372,2008-03-24,2008-09-05,中危,跨站脚本,"Imperva SecureSphere MX Management 服务器5.0中的管理图形用户界面存在跨站脚本攻击漏洞。远程攻击者借助对被SecureSphere保护的web服务器的一个无效的或者被禁的请求，注入任意的web脚本或HTML。该请求会触发对警告页的""矫正操作""的注入。",CVE-2008-1463
Joomla! and Mambo Alberghi 'index.php' SQL注入漏洞,CNNVD-200803-368,2008-03-24,2008-09-05,高危,SQL注入,Mambo and Joomla! Alberghi (com_alberghi) 2.1.3和之前版本的组件存在SQL注入漏洞。远程攻击者借助对index.php的detail操作中的id参数，执行任意的SQL指令。,CVE-2008-1459
FreeWebshop.org FreeWebShop 'customer.php' 权限许可和访问控制漏洞,CNNVD-200803-392,2008-03-24,2008-03-25,中危,授权问题,"FreeWebshop.org 2.2.5,2.2.6和2.2.7WIP1/2版本中的customer.php存在未明漏洞。远程攻击者借助未知向量，取得管理员特权。",CVE-2007-6711
Gallarific 'gadmin/' 授权问题漏洞,CNNVD-200803-378,2008-03-24,2008-09-05,中危,授权问题,"Gallarific 1.1免费版并不要求对gadmin/中的(1)photos.php,(2)comments.php,和(3)gallery.php进行认证，远程攻击者可以借助一个直接请求，编辑对象。",CVE-2008-1469
Asterisk RTP Codec负载处理多个溢出漏洞,CNNVD-200803-362,2008-03-24,2008-10-11,高危,授权问题,Asterisk是开放源码的软件PBX，支持各种VoIP协议和设备。 Asterisk在处理带有畸形数据的请求时存在漏洞，如果在INVITE消息的SDP负载中发送了无效的RTP负载类型号的话，就会导致写入无效的内存位置，允许攻击者控制某些部分的内存。 无效的内存写入发生在process_line()(channels/chan_sip.c文件5275行)所调用的ast_rtp_unset_m_type()(main/rtp.c文件1655行)。ast_rtp_unset_mt_type()没有验证pt，而在ast_rtp_set_mt_type()(1642行)进行了验证。攻击者可以控制pt向很大的内存地址范围写入0。 如果在SIP INVITE消息的SDP负载发送了多于32个RTP负载类型数属性的话，就会覆盖栈缓冲区，允许攻击者控制写入的值。 在process_sdp()(channels/chan_sip.c文件4980行)中，rtpmap codecs存储到了32 int的数组found_rtpmap_codecs，映射中的codec数存储到了last_rtpmap_codec中。未经检查数组的大小便将Codec附加到了数组(5258行)，最多为64(SIP_MAX_LINES)。攻击者可以向缓冲区后的内存位置写入0到256(MAX_RTP_PT)的值。,CVE-2008-1289
LinPHA 多个跨站脚本攻击漏洞,CNNVD-200803-398,2008-03-24,2008-09-05,中危,跨站脚本,"LinPHA 1.3.3之前的版本存在多个跨站脚本攻击漏洞。远程攻击者借助(1)ftp/index.php,(2)viewer.php,(3)functions/other.php,(4)include/left_menu.class.php,和(5)plugins/stats/stats_view.php，注入任意的web脚本或HTML。",CVE-2008-1487
VLC媒体播放器 'libmp4.c'MP4_ReadBox_rdrf()函数堆溢出漏洞,CNNVD-200803-400,2008-03-24,2008-09-05,中危,数字错误,"VideoLAN VLC media player是法国VideoLAN组织开发的一款免费、开源的跨平台多媒体播放器（也是一个多媒体框架）。该产品支持播放多种介质（文件、光盘等）、多种音视频格式（WMV, MP3等）等。 VLC播放器的modules/demux/mp4/libmp4.c文件中的MP4_ReadBox_rdrf()函数存在整数溢出漏洞，如果用户受骗打开的MP4文件中包含有特制的RDRF元素的话，就可能触发堆溢出，导致执行任意指令。",CVE-2008-1489
RunCMS sections (Section)模块SQL注入漏洞,CNNVD-200803-371,2008-03-24,2008-09-05,高危,SQL注入,RunCMS中的sections (Section)模块存在SQL注入漏洞。远程攻击者借助显示文章操作中的artid参数，执行任意的SQL指令。,CVE-2008-1462
PunBB 'moderate.php' 跨站脚本攻击漏洞,CNNVD-200803-396,2008-03-24,2008-09-05,中危,跨站脚本,PunBB 1.2.16以及之前的版本存在跨站脚本攻击漏洞。远程攻击者借助对moderate.php的get_host参数，注入任意的web脚本或HTML。,CVE-2008-1485
OpenSSH 权限许可和访问控制问题漏洞,CNNVD-200803-394,2008-03-24,2019-04-28,低危,权限许可和访问控制问题,OpenSSH（OpenBSD Secure Shell）是OpenBSD计划组的一套用于安全访问远程计算机的连接工具。该工具是SSH协议的开源实现，支持对所有的传输进行加密，可有效阻止窃听、连接劫持以及其他网络级的攻击。 OpenSSH 4.3p2版本中存在权限许可和访问控制问题漏洞。该漏洞源于网络系统或产品缺乏有效的权限许可和访问控制措施。,CVE-2008-1483
Panda Internet Security/Antivirus+Firewall 2008 'CPoint.sys' 内存损坏漏洞,CNNVD-200803-380,2008-03-24,2008-09-05,中危,资源管理错误,Panda Internet Security 2008和Antivirus+ 防火墙2008中的cpoint.sys驱动程序，本地用户借助一个特制的IOCTL请求，引起拒绝服务攻击(系统崩溃或内核恐慌)，重写内存，或者执行任意代码。该IOCTL请求会触发对核心内存的超边界写操作。,CVE-2008-1471
Xine远程溢出漏洞,CNNVD-200803-358,2008-03-24,2021-07-14,中危,其他,Xine是一个类UNIX操作系统下的多媒体播放引擎。 xine存在安全漏洞，如果恶意的RTSP流中包含有超长的SDP参数的话，就可能触发这个溢出，导致执行任意指令。,CVE-2008-0073
Microsoft Windows NoDriveTypeAutoRun自动执行文件漏洞(MS08-038),CNNVD-200803-360,2008-03-24,2008-09-11,中危,代码注入,Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。 Windows Vista没有正确地处理NoDriveTypeAutoRun注册表值。根据Microsoft的规范，如果将HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoDriveTypeAutoRun注册表值设置为0xFF的话就应禁止自动播放所有类型的驱动，但即使存在这个值Vista仍允许一些AutoPlay功能。例如，当用户点击驱动器图标时Vista仍可能执行Autorun.inf文件中所指定的程序。,CVE-2008-0951
Symantec Altiris Deployment Solution 'AClient.exe' 本地权限提升漏洞,CNNVD-200803-382,2008-03-24,2008-09-05,中危,授权问题,Symantec Altiris Deployment Solution是自动化的操作系统部署解决方案，用于从统一的位置部署和管理服务器、桌面和笔记本等。 Symantec Altiris Deployment服务器代理存在权限提升漏洞，本地攻击者可以通过shatter攻击获得非授权的特权访问。仅有登录到运行了Symantec Altiris Deployment Solution代理(AClient.exe) 的系统的攻击者才可以利用这个漏洞。,CVE-2008-1473
Joomla! and Mambo joovideo 'index.php' SQL注入漏洞,CNNVD-200803-369,2008-03-24,2008-09-05,高危,SQL注入,Mambo and Joomla! Joovideo (com_joovideo) 1.0和1.2.2组件存在SQL注入漏洞。远程攻击者借助对index.php的detail操作中的id参数，执行任意的SQL指令。,CVE-2008-1460
