Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
WordPress Plugin Beds24 Online Booking 跨站脚本漏洞,CNNVD-202402-831,2024-02-10,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Beds24 Online Booking 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24717
WordPress Plugin OWL Carousel 跨站脚本漏洞,CNNVD-202402-830,2024-02-10,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin OWL Carousel 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24801
IBM Storage Defender 信任管理问题漏洞,CNNVD-202402-837,2024-02-10,2024-02-21,高危,信任管理问题,IBM Storage Defender是美国国际商业机器（IBM）公司的一种提供端到端数据弹性的解决方案。 IBM Storage Defender Connection Manager 存在信任管理问题漏洞，该漏洞源于 Resiliency Service 包含硬编码凭据，例如密码或加密密钥，用于自身的入站身份验证、与外部组件的出站通信或内部数据的加密。,CVE-2024-22313
Dell BSAFE 信息泄露漏洞,CNNVD-202402-816,2024-02-10,2024-02-21,中危,信息泄露,Dell BSAFE是美国戴尔（Dell）公司的一款安全软件产品，它支持加密算法、证书链验证和传输层安全性（TLS）加密套件等，以帮助用户实现其应用程序的各种安全目标。 Dell BSAFE SSL-J 6.5 版本之前和 7.0 版本和 7.1 版本存在信息泄露漏洞，该漏洞源于部分调试消息会显示不必要的信息。,CVE-2023-28077
WordPress Plugin Awesome Support 安全漏洞,CNNVD-202402-841,2024-02-10,2024-02-21,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Awesome Support 6.1.7 版本及之前版本存在安全漏洞，该漏洞源于缺少对 editor_html() 函数的功能检查，因此容易进行未经授权的数据访问。,CVE-2024-0596
flusity CMS 跨站请求伪造漏洞,CNNVD-202402-857,2024-02-11,2024-02-21,高危,跨站请求伪造,flusity CMS是一个可以轻松更改或添加代码的用户交互界面解决方案。 flusity CMS v2.33版本存在跨站请求伪造漏洞，该漏洞源于组件/core/tools/add_translation.php存在跨站请求伪造（CSRF）漏洞。,CVE-2024-25417
flusity CMS 跨站请求伪造漏洞,CNNVD-202402-856,2024-02-11,2024-02-21,高危,跨站请求伪造,flusity CMS是一个可以轻松更改或添加代码的用户交互界面解决方案。 flusity CMS v2.33版本存在跨站请求伪造漏洞，该漏洞源于组件/core/tools/delete_menu.php存在跨站请求伪造（CSRF）漏洞。,CVE-2024-25418
NETGEAR R7000 安全漏洞,CNNVD-202402-850,2024-02-11,2024-02-21,中危,其他,NETGEAR R7000是美国网件（NETGEAR）公司的一款无线路由器。 NETGEAR R7000 1.0.11.136_10.2.120存在安全漏洞，该漏洞源于文件/debuginfo.htm存在信息泄露漏洞。,CVE-2024-1431
Connect2id Nimbus JOSE+JWT 安全漏洞,CNNVD-202402-845,2024-02-11,2024-03-01,高危,其他,Connect2id Nimbus JOSE+JWT是Connect2id公司的一款基于Java的开源JWT（JSON Web Tokens）实现。 Connect2id Nimbus JOSE+JWT 9.37.2之前版本存在安全漏洞，该漏洞源于攻击者可以通过标头值导致拒绝服务。,CVE-2023-52428
flusity CMS 跨站请求伪造漏洞,CNNVD-202402-855,2024-02-11,2024-02-21,高危,跨站请求伪造,flusity CMS是一个可以轻松更改或添加代码的用户交互界面解决方案。 flusity CMS v2.33版本存在跨站请求伪造漏洞，该漏洞源于组件/core/tools/update_menu.php存在跨站请求伪造（CSRF）漏洞。,CVE-2024-25419
NETGEAR R7000 安全漏洞,CNNVD-202402-851,2024-02-11,2024-02-21,中危,其他,NETGEAR R7000是美国网件（NETGEAR）公司的一款无线路由器。 NETGEAR R7000 1.0.11.136_10.2.120版本存在安全漏洞，该漏洞源于文件/currentsetting.htm存在信息泄露漏洞。,CVE-2024-1430
Rhonabwy 安全漏洞,CNNVD-202402-848,2024-02-11,2024-02-21,中危,其他,Rhonabwy是加拿大Nicolas Mora个人开发者的一个 Javascript 对象签名和加密 (JOSE) 库。 Rhonabwy 1.1.13及之前版本存在安全漏洞，该漏洞源于HMAC签名验证使用了strcmp函数函数，导致存在安全漏洞。,CVE-2024-25714
DeepFaceLab 代码问题漏洞,CNNVD-202402-849,2024-02-11,2024-02-21,高危,代码问题,DeepFaceLab是iperov个人开发者的一个用于视频换脸的领先软件。 DeepFaceLab DF.wf.288res.384.92.72.22版本存在代码问题漏洞，该漏洞源于文件main.py的函数apply_xseg存在反序列化漏洞。,CVE-2024-1432
Glewlwyd SSO server 输入验证错误漏洞,CNNVD-202402-847,2024-02-11,2024-02-21,中危,输入验证错误,Glewlwyd SSO server是一个用于 OAuth2 和 OpenID Connect 身份验证的多因素身份验证的单点登录 (SSO) 服务器。 Glewlwyd SSO server 2.x至2.7.6版本存在输入验证错误漏洞，该漏洞源于组件redirect_uri存在开放重定向漏洞。,CVE-2024-25715
Samly 安全漏洞,CNNVD-202402-844,2024-02-11,2024-02-21,中危,其他,Samly是用于通过 SAML 启用 Plug/Phoenix 应用程序。 Samly 1.4.0之前版本存在安全漏洞，该漏洞源于可以返回过期的会话，这会干扰访问控制。,CVE-2024-25718
Hacker Hotel Badge 安全漏洞,CNNVD-202402-853,2024-02-11,2024-02-21,中危,其他,Hacker Hotel Badge是Hacker Hotel组织的一个芯片徽章。 Hacker Hotel Badge 2024 0.1.0版本至0.1.3版本存在安全漏洞，该漏洞源于无限制的资源分配，会导致拒绝服务攻击。,CVE-2024-21875
ExpressVPN 安全漏洞,CNNVD-202402-854,2024-02-11,2024-02-21,中危,其他,ExpressVPN Router是英国ExpressVPN公司的一个VPN路由器。提供一个保护网络通信功能。 ExpressVPN 12.73.0之前版本存在安全漏洞。攻击者利用该漏洞访问敏感信息。,CVE-2024-25728
Object Computing OpenDDS 安全漏洞,CNNVD-202402-846,2024-02-11,2024-02-21,高危,其他,Object Computing OpenDDS是美国Object Computing公司的一个用于 C++ 和 Java 应用程序的开源中间件框架。 Object Computing OpenDDS 3.27及之前版本存在安全漏洞，该漏洞源于create_datawriter存在分段错误。,CVE-2023-52427
KDE Workspace 路径遍历漏洞,CNNVD-202402-858,2024-02-11,2024-02-21,高危,路径遍历,KDE Workspace是KDE社区的一款虚拟桌面工具。 KDE Workspace 5.93.0及之前版本存在路径遍历漏洞，该漏洞源于组件/calendar/eventpluginsmanager.cpp存在路径遍历漏洞。,CVE-2024-1433
QAnything 安全漏洞,CNNVD-202402-843,2024-02-11,2024-02-21,中危,其他,NetEase QAnything是中国网易（NetEase）公司的致力于支持任意格式文件或数据库的本地知识库问答系统，可断网安装使用。 QAnything 1.2.0之前版本存在安全漏洞，该漏洞源于组件qanything_kernel/connector/database/mysql/mysql_client.py存在安全漏洞。,CVE-2024-25722
Ghost 跨站脚本漏洞,CNNVD-202402-852,2024-02-11,2024-03-11,中危,跨站脚本,Ghost CMS是新加坡Ghost基金会的一套使用JavaScript编写的开源无头内容管理系统（CMS）。 Ghost 5.76.0及之前版本存在跨站脚本漏洞，该漏洞源于攻击者可以通过包含 JavaScript 代码的 SVG 个人资料图片接管任何帐户，与本地主机 TCP 端口 3001 上的 API 进行交互。,CVE-2024-23724
WordPress Plugin Popup Builder 安全漏洞,CNNVD-202402-909,2024-02-12,2024-02-26,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Popup Builder 4.2.6 版本之前存在安全漏洞，该漏洞源于在向用户指定主机发出请求之前不会验证主机地址，这可能允许具有管理员角色的用户在 WordPress 的多站点配置中执行服务器端请求伪造攻击。,CVE-2023-6294
IBM CICS TX Standard 安全漏洞,CNNVD-202402-932,2024-02-12,2024-02-21,中危,其他,IBM CICS TX Standard and Advanced是美国国际商业机器（IBM）公司的一个综合的、单一的事务运行时包。可以为独立应用程序提供云原生部署模型。 IBM CICS TX Standard 存在安全漏洞，该漏洞源于凭据保护不足，可能允许对 Web 浏览器具有物理访问权限的用户访问用户会话。,CVE-2022-34311
Gambio 代码问题漏洞,CNNVD-202402-937,2024-02-12,2024-02-21,超危,代码问题,Gambio是Gambio公司的一款一体化电子商务解决方案。 Gambio 4.9.2.0及之前版本存在代码问题漏洞，该漏洞源于允许攻击者通过精心设计的 smarty 电子邮件模板运行任意代码。,CVE-2024-23761
WordPress Plugin Restaurant Reservations 跨站脚本漏洞,CNNVD-202402-883,2024-02-12,2024-03-11,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Restaurant Reservations 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2023-51403
Pixelfed 安全漏洞,CNNVD-202402-916,2024-02-12,2024-02-26,超危,其他,Pixelfed是Pixelfed个人开发者的一个免费且合乎道德的照片共享平台。 Pixelfed v0.10.4 到0.11.11版本存在安全漏洞，该漏洞源于当处理请求的授权检查不正确且不充分时，攻击者可以访问比用户预期更多的功能，包括 Pixelfed 服务器的管理和仲裁功能。,CVE-2024-25108
Dell Unity 路径遍历漏洞,CNNVD-202402-919,2024-02-12,2024-02-21,中危,路径遍历,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在路径遍历漏洞，该漏洞源于在其 svc_supportassist 实用程序中包含路径遍历漏洞。,CVE-2024-22226
WordPress Plugin Contact Form 7 Connector 安全漏洞,CNNVD-202402-867,2024-02-12,2024-02-21,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Contact Form 7 Connector 存在安全漏洞，该漏洞源于存在跨站请求伪造 (CSRF) 漏洞。,CVE-2024-24884
HCL Technologies HCL Connections 安全漏洞,CNNVD-202402-946,2024-02-12,2024-02-26,中危,其他,HCL Technologies HCL Connections是美国HCL Technologies公司的一套企业协作平台。 HCL Connections存在安全漏洞，该漏洞源于对某些请求验证不当。攻击者利用该漏洞导致系统拒绝服务。,CVE-2023-28018
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-927,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_oscheck 实用程序中包含命令注入漏洞。,CVE-2024-0168
Open-Xchange App Suite 安全漏洞,CNNVD-202402-873,2024-02-12,2024-02-21,中危,其他,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite存在安全漏洞，该漏洞源于用户定义的驱动器搜索表达式的处理不受限制，可用性可能会降低。,CVE-2023-41706
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-921,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_nas 实用程序中包含操作系统命令注入漏洞。,CVE-2024-22224
Dell Unity 跨站脚本漏洞,CNNVD-202402-926,2024-02-12,2024-02-21,中危,跨站脚本,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在跨站脚本漏洞，该漏洞源于包含跨站脚本 (XSS) 漏洞。,CVE-2024-0169
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-928,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_topstats 实用程序中包含操作系统命令注入漏洞。,CVE-2024-0167
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-918,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_dc 实用程序中包含操作系统命令注入漏洞。,CVE-2024-22227
WordPress Plugin Sensei LMS 跨站脚本漏洞,CNNVD-202402-886,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Sensei LMS 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2023-50875
WordPress Plugin All 404 Pages Redirect to Homepage 跨站脚本漏洞,CNNVD-202402-882,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin All 404 Pages Redirect to Homepage 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24889
WordPress Plugin KD Coming Soon 代码问题漏洞,CNNVD-202402-870,2024-02-12,2024-03-11,中危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin KD Coming Soon 存在代码问题漏洞，该漏洞源于存在不可信数据反序列化漏洞。,CVE-2023-46615
WordPress Plugin Content Cards 跨站脚本漏洞,CNNVD-202402-891,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Content Cards 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24928
OpenRefine 路径遍历漏洞,CNNVD-202402-938,2024-02-12,2024-02-22,高危,路径遍历,OpenRefine是一款基于Java的开源工具。该产品主要用于加载数据、分析数据和清理数据等。 OpenRefine 3.7.7及之前版本存在路径遍历漏洞，该漏洞源于存在路径遍历漏洞。,CVE-2024-23833
UAMQP 安全漏洞,CNNVD-202402-910,2024-02-12,2024-02-26,超危,其他,UAMQP是AMQP 的通用 C 库。 UAMQP 2023-12-01之前版本存在安全漏洞，该漏洞源于调用open_get_offered_cabilities期间存在释放后重用漏洞。攻击者可利用该漏洞执行远程代码。,CVE-2024-25110
WordPress Plugin Before After Image Slider WP 跨站脚本漏洞,CNNVD-202402-889,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Before After Image Slider WP 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24931
lambda-middleware 安全漏洞,CNNVD-202402-912,2024-02-12,2024-02-21,高危,其他,lambda-middleware是AWS lambda 函数的中间件集合。 dbartholomae lambda-middleware frameguard 1.0.4及之前版本存在安全漏洞，该漏洞源于组件JSON Mime-Type Handler存在安全漏洞。,CVE-2021-4437
IBM Cloud Pak for Data 安全漏洞,CNNVD-202402-907,2024-02-12,2024-02-21,中危,其他,IBM Cloud Pak for Data是美国国际商业机器（IBM）公司的一种云原生解决方案，可以让客户快速高效地使用数据和分析数据。 IBM Cloud Pak for Data 存在安全漏洞，该漏洞源于 DataStage 存储可由特权用户读取的敏感凭证信息。,CVE-2022-38714
WordPress Plugin Buttons Shortcode and Widget 跨站脚本漏洞,CNNVD-202402-890,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Buttons Shortcode and Widget 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24930
WordPress Plugin WP Contact Form 跨站请求伪造漏洞,CNNVD-202402-865,2024-02-12,2024-02-21,中危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Contact Form 存在跨站请求伪造漏洞，该漏洞源于存在跨站请求伪造 (CSRF) 漏洞。,CVE-2024-24929
IBM CICS TX Standard 加密问题漏洞,CNNVD-202402-908,2024-02-12,2024-02-21,中危,加密问题,IBM CICS TX Standard and Advanced是美国国际商业机器（IBM）公司的一个综合的、单一的事务运行时包。可以为独立应用程序提供云原生部署模型。 IBM CICS TX Standard 存在加密问题漏洞，该漏洞源于使用比预期弱的加密算法，可能允许攻击者解密高度敏感的信息。,CVE-2022-34310
WordPress Plugin VK Poster Group 跨站脚本漏洞,CNNVD-202402-888,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin VK Poster Group 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24932
WordPress Plugin WpEvently 代码问题漏洞,CNNVD-202402-880,2024-02-12,2024-03-01,超危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WpEvently 存在代码问题漏洞，该漏洞源于存在不可信数据反序列化漏洞。,CVE-2024-24796
Open-Xchange App Suite 安全漏洞,CNNVD-202402-872,2024-02-12,2024-02-21,中危,其他,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite存在安全漏洞，该漏洞源于用户定义的邮件搜索表达式的处理不受限制，可用性可能会降低。,CVE-2023-41707
WordPress Plugin EazyDocs 安全漏洞,CNNVD-202402-900,2024-02-12,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin EazyDocs 2.4.0 版本之前存在安全漏洞，该漏洞源于允许任何经过身份验证的用户（例如订阅者）删除任意帖子。,CVE-2024-0248
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-930,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_acldb_dump 实用程序中包含操作系统命令注入漏洞。,CVE-2024-0165
Dell Unity 跨站脚本漏洞,CNNVD-202402-915,2024-02-12,2024-02-21,中危,跨站脚本,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在跨站脚本漏洞，该漏洞源于包含跨站点脚本漏洞。,CVE-2024-22230
编号撤回,CNNVD-202402-917,2024-02-12,2024-03-11,中危,授权问题,该CVE编号已撤回。,CVE-2024-1420
WordPress Plugin Brooklyn 跨站脚本漏洞,CNNVD-202402-892,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Brooklyn 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24927
WordPress Plugin WP Chat App 安全漏洞,CNNVD-202402-884,2024-02-12,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Chat App 存在安全漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2023-51370
WordPress Plugin Chart.js for WordPress 跨站脚本漏洞,CNNVD-202402-904,2024-02-12,2024-03-11,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Chart.js for WordPress 2023.2 及之前版本存在跨站脚本漏洞，该漏洞源于不会清理和转义其某些设置，允许高权限用户执行跨站脚本攻击。,CVE-2023-6081
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-920,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_supportassist 实用程序中包含操作系统命令注入漏洞。,CVE-2024-22225
Exiv2 缓冲区错误漏洞,CNNVD-202402-943,2024-02-12,2024-02-21,中危,缓冲区错误,Exiv2是Andreas Huggel个人开发者的一套用于管理图像元数据的C++库和命令行应用程序。该产品提供了读取和写入EXIF、IPTC和XMP等多种格式图像元数据的功能。 Exiv2 v0.28.1版本，0.28.0版本存在缓冲区错误漏洞，该漏洞源于函数QuickTimeVideo::NikonTagsDecoder存在越界读取漏洞。,CVE-2024-24826
OpenSC 资源管理错误漏洞,CNNVD-202402-944,2024-02-12,2024-02-21,低危,资源管理错误,OpenSC是一款开源的智能卡工具和中间件。 OpenSC存在资源管理错误漏洞，该漏洞源于存在释放后重用漏洞。,CVE-2024-1454
WordPress Plugin Chartify 跨站脚本漏洞,CNNVD-202402-885,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Chartify 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2023-47526
WordPress Plugin Coupon Referral Program 代码问题漏洞,CNNVD-202402-881,2024-02-12,2024-03-11,中危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Coupon Referral Program 存在代码问题漏洞，该漏洞源于存在不可信数据反序列化漏洞。,CVE-2024-25100
WordPress Plugin MapPress Maps 安全漏洞,CNNVD-202402-897,2024-02-12,2024-02-26,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin MapPress Maps 2.88.16 版本之前存在安全漏洞，该漏洞源于不确保通过 AJAX 操作检索的帖子是公共地图，允许未经身份验证的用户阅读任意私人帖子和草稿帖子。,CVE-2024-0421
WordPress Plugin Link Library 跨站请求伪造漏洞,CNNVD-202402-868,2024-02-12,2024-02-21,中危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Link Library 存在跨站请求伪造漏洞，该漏洞源于存在跨站请求伪造 (CSRF) 漏洞。,CVE-2024-24875
Gambio 代码问题漏洞,CNNVD-202402-936,2024-02-12,2024-02-21,高危,代码问题,Gambio是Gambio公司的一款一体化电子商务解决方案。 Gambio 4.9.2.0及之前版本存在代码问题漏洞，该漏洞源于允许攻击者通过上传精心设计的 PHP 文件来执行任意代码。,CVE-2024-23762
Moodle 访问控制错误漏洞,CNNVD-202402-893,2024-02-12,2024-02-26,低危,授权问题,Moodle是一套免费、开源的电子学习软件平台，也称课程管理系统、学习管理系统或虚拟学习环境。 Moodle LMS存在访问控制错误漏洞，该漏洞源于访问控制不足。,CVE-2024-1439
Open-Xchange App Suite 安全漏洞,CNNVD-202402-875,2024-02-12,2024-02-21,高危,其他,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite存在安全漏洞，该漏洞源于电子邮件中CID引用的处理可能会被滥用，以注入恶意脚本代码。,CVE-2023-41704
WordPress Plugin Web3 安全漏洞,CNNVD-202402-906,2024-02-12,2024-03-11,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Web3 3.0.0 版本之前存在安全漏洞，该漏洞源于函数 handle_auth_request 和 hadle_login_request 中登录流程中的身份验证检查不正确，因此容易受到身份验证绕过的影响。,CVE-2023-6036
IBM Robotic Process Automation 信息泄露漏洞,CNNVD-202402-911,2024-02-12,2024-02-21,中危,信息泄露,IBM Robotic Process Automation是美国国际商业机器（IBM）公司的一种机器人流程自动化产品。可帮助您以传统 RPA 的轻松和速度大规模自动化更多业务和 IT 流程。 IBM Robotic Process Automation 存在信息泄露漏洞，该漏洞源于包含一个漏洞，可能允许跨租户暴露用户 ID。,CVE-2022-22506
WordPress Plugin Smart Manager 安全漏洞,CNNVD-202402-896,2024-02-12,2024-02-26,低危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Smart Manager 8.28.0 版本之前存在安全漏洞，该漏洞源于在用户输入参数用于拼接 SQL 语句之前没有进行正确的清理和转义。,CVE-2024-0566
Linux kernel 安全漏洞,CNNVD-202402-863,2024-02-12,2024-02-21,中危,其他,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 Linux kernel 6.7.4及之前版本存在安全漏洞，该漏洞源于缺少对struct dm_ioctl.target_count的检查，容易造成崩溃。,CVE-2023-52429
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-922,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_cbr 实用程序中包含操作系统命令注入漏洞。,CVE-2024-22223
WordPress Plugin Honeypot for WP Comment 跨站脚本漏洞,CNNVD-202402-887,2024-02-12,2024-02-21,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Honeypot for WP Comment 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24933
Dell Unity 操作系统命令注入漏洞,CNNVD-202402-929,2024-02-12,2024-02-21,高危,授权问题,Dell Unity是美国戴尔（Dell）公司的一套虚拟Unity存储环境。 Dell Unity 5.4 版本之前存在操作系统命令注入漏洞，该漏洞源于在其 svc_tcpdump 实用程序中包含操作系统命令注入漏洞。,CVE-2024-0166
