Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
pyload 安全漏洞,CNNVD-202401-540,2024-01-08,2024-01-15,高危,其他,pyload是一个用 Python 编写的免费开源下载管理器，设计为极其轻量级、易于扩展且可通过 Web 完全管理。 pyLoad 0.5.0版本存在安全漏洞，该漏洞源于容易受到无限制文件上传的攻击。,CVE-2023-47890
WordPress Plugin Ovic Responsive WPBakery 安全漏洞,CNNVD-202401-557,2024-01-08,2024-01-15,高危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Ovic Responsive WPBakery 1.2.9 版本之前存在安全漏洞，该漏洞源于不限制可以通过其某些 AJAX 操作更新哪些选项，这可能允许攻击者更新博客选项。它还会在此过程中反序列化用户输入，这可能会导致对象注入攻击。,CVE-2023-5235
GTKWave 安全漏洞,CNNVD-202401-502,2024-01-08,2024-01-15,高危,其他,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在安全漏洞。攻击者利用该漏洞通过特制的 .fst 文件导致内存损坏。,CVE-2023-35992
GTKWave 资源管理错误漏洞,CNNVD-202401-463,2024-01-08,2024-01-09,高危,资源管理错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在资源管理错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-37574
WordPress Plugin Ni Purchase Order(PO) For WooCommerce 安全漏洞,CNNVD-202401-554,2024-01-08,2024-01-15,高危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Ni Purchase Order(PO) For WooCommerce 1.2.1 版本及之前版本存在安全漏洞，该漏洞源于不验证设置中上传的徽标和签名图像文件，允许高权限用户上传任意文件到Web服务器，通过上传Web shell触发RCE漏洞。,CVE-2023-5957
GTKWave 缓冲区错误漏洞,CNNVD-202401-494,2024-01-08,2024-01-09,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在缓冲区错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-36746
GTKWave 操作系统命令注入漏洞,CNNVD-202401-495,2024-01-08,2024-01-09,高危,授权问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在操作系统命令注入漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35964
GTKWave 输入验证错误漏洞,CNNVD-202401-486,2024-01-08,2024-01-09,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-36916
WordPress Plugin cformsII 跨站脚本漏洞,CNNVD-202401-533,2024-01-08,2024-01-12,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin cformsII 存在安全漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52203
GTKWave 缓冲区错误漏洞,CNNVD-202401-451,2024-01-08,2024-01-09,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在缓冲区错误漏洞。攻击者利用该漏洞通过特制的 .lxt2 文件导致任意代码执行。,CVE-2023-38657
WordPress Plugin Essential Real Estate 安全漏洞,CNNVD-202401-552,2024-01-08,2024-01-15,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Essential Real Estate 4.4.0 版本之前存在安全漏洞，该漏洞源于未对其 AJAX 操作应用适当的功能检查，这使得拥有订阅者帐户的攻击者能够进行拒绝服务攻击。,CVE-2023-6139
GTKWave 代码问题漏洞,CNNVD-202401-468,2024-01-08,2024-01-09,高危,代码问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在代码问题漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-37922
GTKWave 缓冲区错误漏洞,CNNVD-202401-506,2024-01-08,2024-01-11,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在安全漏洞。攻击者利用该漏洞通过特制的 .fst 文件导致任意代码执行。,CVE-2023-35969
WordPress Plugin Constant Contact Forms 信息泄露漏洞,CNNVD-202401-558,2024-01-08,2024-01-12,高危,信息泄露,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Constant Contact Forms 存在信息泄露漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52208
GTKWave 操作系统命令注入漏洞,CNNVD-202401-492,2024-01-08,2024-01-09,高危,授权问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在操作系统命令注入漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35959
XWiki Platform 安全漏洞,CNNVD-202401-437,2024-01-08,2024-01-15,超危,其他,XWiki Platform是XWiki基金会的一套用于创建Web协作应用程序的Wiki平台。 XWiki Platform存在安全漏洞，该漏洞源于user registration功存在远程代码执行（RCE）漏洞。受影响的产品和版本：XWiki Platform 14.10.17之前版本，15.5.3之前版本，15.8-rc-1之前版本。,CVE-2024-21650
GTKWave 缓冲区错误漏洞,CNNVD-202401-510,2024-01-08,2024-01-09,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在缓冲区错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35955
Open-Xchange App Suite 跨站脚本漏洞,CNNVD-202401-415,2024-01-08,2024-01-15,中危,跨站脚本,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite backend 7.10.6-rev52版本、Open-Xchange App Suite frontend 7.10.6-rev35版本存在安全漏洞，该漏洞源于未正确清理用户定义的脚本代码，攻击者利用该漏洞可以引诱用户在受信任域的上下文中执行代码。,CVE-2023-41710
GTKWave 输入验证错误漏洞,CNNVD-202401-444,2024-01-08,2024-01-09,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-39274
WordPress Plugin Coupon Referral Program 安全漏洞,CNNVD-202401-560,2024-01-08,2024-01-12,高危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Coupon Referral Program 存在安全漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52190
ChatGPT Web 跨站脚本漏洞,CNNVD-202401-411,2024-01-08,2024-01-15,中危,跨站脚本,ChatGPT Web是Redon个人开发者的一个用 Express 和 Vue3 搭建的 ChatGPT 演示网页。 ChatGPT Web 2.11.1版本存在跨站脚本漏洞，该漏洞源于参数Description在跨站脚本（XSS）漏洞。,CVE-2023-7215
WordPress Plugin Getwid 安全漏洞,CNNVD-202401-553,2024-01-08,2024-01-15,高危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Getwid 2.0.3 版本之前存在安全漏洞，该漏洞源于任何未经身份验证的用户都可以从该网站向管理员发送带有任何标题或内容的电子邮件。,CVE-2023-6042
GTKWave 数字错误漏洞,CNNVD-202401-440,2024-01-08,2024-01-09,高危,数字错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在数字错误漏洞，该漏洞源于LXT2 lxt2_rd_iter_radix中存在多个整数下溢漏洞，攻击者利用该漏洞可以使用特制的 .lxt2 文件导致内存损坏。,CVE-2023-39414
WordPress Plugin WP Custom Cursors 安全漏洞,CNNVD-202401-555,2024-01-08,2024-01-15,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Custom Cursors 3.2 版本及之前版本存在安全漏洞，该漏洞源于不会清理和转义其某些设置，这也可能允许管理员等高权限用户执行存储型跨站脚本攻击。,CVE-2023-5911
GTKWave 操作系统命令注入漏洞,CNNVD-202401-484,2024-01-08,2024-01-09,高危,授权问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在操作系统命令注入漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35962
Fastify 环境问题漏洞,CNNVD-202401-431,2024-01-08,2024-01-12,高危,环境问题,Fastify是OpenJS基金会的一款用于Node.js的开源Web框架。 Fastify fastify-reply-from 9.6.0之前版本存在安全漏洞，该漏洞源于使用fastify/reply-from通过header传递正文可能会被误解，导致绕过安全检查。,CVE-2023-51701
Open-Xchange App Suite 操作系统命令注入漏洞,CNNVD-202401-419,2024-01-08,2024-01-15,高危,授权问题,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite backend 7.10.6-rev50版本存在安全漏洞。攻击者利用该漏洞可以执行任意系统命令。,CVE-2023-29048
WordPress Plugin WP Go Maps 安全漏洞,CNNVD-202401-542,2024-01-08,2024-01-15,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Go Maps (formerly WP Google Maps) 9.0.28 版本之前存在安全漏洞，该漏洞源于没有正确保护其大部分 REST API 路由，攻击者可以滥用这些路由在网站上存储恶意 HTML/Javascript。,CVE-2023-6627
FlyCms 跨站请求伪造漏洞,CNNVD-202401-565,2024-01-08,2024-01-15,中危,跨站请求伪造,sunkaifei FlyCms是sunkaifei开源的一个应用程序。一个类似知乎以问答为基础的完全开源的JAVA语言开发的社交网络建站程序。 FlyCms v1.0版本存在跨站请求伪造漏洞，该漏洞源于组件 /system/site/config_footer_updagte 包含跨站请求伪造。,CVE-2023-52073
WordPress Plugin HTML5 SoundCloud Player with Playlist Free 代码问题漏洞,CNNVD-202401-532,2024-01-08,2024-01-12,高危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin HTML5 SoundCloud Player with Playlist Free 存在代码问题漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52205
WordPress Plugin Laybuy Payment Extension for WooCommerce 跨站脚本漏洞,CNNVD-202401-525,2024-01-08,2024-01-12,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Laybuy Payment Extension for WooCommerce 存在跨站脚本漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2024-21745
WALLIX Bastion 安全漏洞,CNNVD-202401-580,2024-01-08,2024-01-15,高危,其他,WALLIX Bastion是法国WALLIX公司的一种模块化解决方案。 WALLIX Bastion 9.0.10之前、10.0.6之前 和 10.4.2 之前版本存在安全漏洞，该漏洞源于具有不正确的访问控制，攻击者利用该漏洞可以进行非法访问,CVE-2023-49961
GTKWave 输入验证错误漏洞,CNNVD-202401-449,2024-01-08,2024-01-09,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-39235
TOTOLINK N350RT 安全漏洞,CNNVD-202401-570,2024-01-08,2024-01-15,高危,其他,TOTOLINK N350RT是中国吉翁电子（TOTOLINK）公司的一款小型家用路由器。 TOTOLINK N350RT 9.3.5u.6139_B202012 版本存在安全漏洞，该漏洞源于对 /cgi-bin/cstecgi.cgi 页面的 loginAuth 函数的 password 参数的操作会导致基于堆栈的缓冲区溢出。,CVE-2023-7218
GTKWave 输入验证错误漏洞,CNNVD-202401-501,2024-01-08,2024-01-09,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35994
GTKWave 输入验证错误漏洞,CNNVD-202401-488,2024-01-08,2024-01-09,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-36915
WordPress Plugin Email Subscription Popup 安全漏洞,CNNVD-202401-543,2024-01-08,2024-01-15,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Email Subscription Popup 1.2.20 版本之前存在安全漏洞，该漏洞源于在将参数输出回页面之前不会对其进行清理和转义，从而导致反射型跨站脚本。,CVE-2023-6555
Inis 代码问题漏洞,CNNVD-202401-412,2024-01-08,2024-01-15,中危,代码问题,Inis是一个Web应用。 Inis 2.0.1及之前版本存在代码问题漏洞，该漏洞源于文件app/api/controller/default/Proxy.php存在服务器请求伪造（SSRF）漏洞。,CVE-2024-0308
Tenda A18 安全漏洞,CNNVD-202401-665,2024-01-09,2024-01-15,超危,其他,Tenda A18是中国腾达（Tenda）公司的一款 AC1200 双频 Wi-Fi 中继器。 Tenda A18 v15.13.07.09版本存在安全漏洞，该漏洞源于formSetDeviceName函数中的devName参数存在堆栈溢出漏洞。,CVE-2023-50585
TP-LINK 多款产品安全漏洞,CNNVD-202401-780,2024-01-09,2024-01-15,高危,其他,TP-LINK Archer AX3000等都是中国普联（TP-LINK）公司的一款无线路由器。 TP-LINK 多款产品存在安全漏洞，该漏洞源于允许相邻网络的经过身份验证的攻击者访问该产品并执行任意操作系统命令，以下产品和版本受到影响：Archer AX3000(JP)_V1_1.1.2 Build 20231115 之前固件版本、Archer AX5400(JP)_V1_1.1.2 Build 20231115之前固件版本、Deco X50(JP)_V1_1.4.1 Build 20231122之前的固件版本、Deco XE200(JP)_V1_1.2.5 Build 20231120之前的固件版本。,CVE-2024-21773
Microsoft Windows Kernel 安全漏洞,CNNVD-202401-701,2024-01-09,2024-01-10,高危,其他,"Microsoft Windows Kernel是美国微软（Microsoft）公司的Windows操作系统的内核。 Microsoft Windows Kernel存在安全漏洞。攻击者利用该漏洞可以提升权限。以下产品和版本受到影响：Windows 10 Version 1809 for ARM64-based Systems,Windows Server 2019,Windows Server 2019 (Server Core installation),Windows Server 2022,Windows Server 2022 (Server Core installation),Windows 11 version 21H2 for x64-based Systems,Windows 11 version 21H2 for ARM64-based Systems,Windows 10 Version 21H2 for 32-bit Systems,Windows 10 Version 21H2 for ARM64-based Systems,Windows 10 Version 21H2 for x64-based Systems,Windows 11 Version 22H2 for ARM64-based Systems,Windows 11 Version 22H2 for x64-based Systems,Windows 10 Version 22H2 for x64-based Systems,Windows 10 Version 22H2 for ARM64-based Systems,Windows 10 Version 22H2 for 32-bit Systems,Windows 11 Version 23H2 for ARM64-based Systems,Windows 11 Version 23H2 for x64-based Systems,Windows Server 2022, 23H2 Edition (Server Core installation),Windows 10 Version 1809 for 32-bit Systems,Windows 10 Version 1809 for x64-based Systems。",CVE-2024-20698
AMI MegaRAC 缓冲区错误漏洞,CNNVD-202401-751,2024-01-09,2024-01-15,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC 存在安全漏洞。攻击者可能会通过相邻网络导致堆内存损坏。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-37295
WordPress Plugin Formidable Forms 安全漏洞,CNNVD-202401-672,2024-01-09,2024-01-15,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Formidable Forms 6.7 版本及之前版本存在安全漏洞，该漏洞源于容易受到 HTML 注入攻击。,CVE-2023-6830
Microsoft Windows Libarchive 安全漏洞,CNNVD-202401-702,2024-01-09,2024-01-10,高危,其他,"libarchive是一款多格式存档和压缩库。 Microsoft Windows Libarchive存在安全漏洞。攻击者利用该漏洞可以远程执行代码。以下产品和版本受到影响：Windows 11 Version 22H2 for ARM64-based Systems,Windows 11 Version 22H2 for x64-based Systems,Windows 11 Version 23H2 for ARM64-based Systems,Windows 11 Version 23H2 for x64-based Systems,Windows Server 2022, 23H2 Edition (Server Core installation)。",CVE-2024-20697
Redis 安全漏洞,CNNVD-202401-776,2024-01-09,2024-02-01,高危,其他,Redis Labs Redis是美国Redis Labs公司的一套开源的使用ANSI C编写、支持网络、可基于内存亦可持久化的日志型、键值（Key-Value）存储数据库，并提供多种语言的API。 Redis 7.0.9版本和7.2.4之前的7.2.x版本存在安全漏洞，该漏洞源于在某些情况下Redis可能会错误地处理内存缓冲区的大小，这可能会导致堆溢出和潜在的远程代码执行。,CVE-2023-41056
TOTOLINK N350RT 安全漏洞,CNNVD-202401-676,2024-01-09,2024-01-15,超危,其他,TOTOLINK N350RT是中国吉翁电子（TOTOLINK）公司的一款小型家用路由器。 TOTOLINK N350RT 9.3.5u.6139_B202012版本存在安全漏洞，该漏洞源于文件/cgi-bin/cstecgi.cgi的函数loginAuth存在缓冲区溢出漏洞。,CVE-2023-7219
Schneider Electric Easergy Studio 代码问题漏洞,CNNVD-202401-752,2024-01-09,2024-01-17,高危,代码问题,Schneider Electric Easergy Studio是法国施耐德电气（Schneider Electric）公司的一款用于设置和配置的IED支持软件。 Schneider Electric Easergy Studio v9.3.5之前版本存在代码问题漏洞，该漏洞源于存在不受信任数据反序列化，可能允许攻击者使用用户级帐户登录，并通过提供有害的序列化来获得更高的权限。,CVE-2023-7032
AMI MegaRAC SPx 缓冲区错误漏洞,CNNVD-202401-747,2024-01-09,2024-01-15,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC SPx 存在安全漏洞。攻击者可能会通过相邻网络导致堆内存损坏。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-37294
SAP S/4HANA 授权问题漏洞,CNNVD-202401-620,2024-01-09,2024-01-22,中危,授权问题,SAP S/4HANA是德国思爱普（SAP）公司的一个基于 SAP HANA 内存数据库系统的的企业资源管理软件。 SAP S/4HANA Finance 存在授权问题漏洞，该漏洞源于不执行必要的授权检查。可以触发函数导入，允许攻击者创建内部银行帐户，从而对应用程序的机密性影响较小。,CVE-2024-21736
Ivanti Endpoint Manager SQL注入漏洞,CNNVD-202401-625,2024-01-09,2024-01-15,高危,SQL注入,Ivanti Endpoint Manager（EPM）是美国Ivanti公司的一套端点安全管理器。 Ivanti Endpoint Manager 2022 SU 5之前版本存在安全漏洞，该漏洞源于存在SQL注入漏洞。攻击者可利用该漏洞在核心服务器上执行远程代码。,CVE-2023-39336
Engineers Online Portal 代码问题漏洞,CNNVD-202401-763,2024-01-09,2024-01-11,低危,代码问题,Engineers Online Portal是开源的一个在线门户。是使用PHP、MySQL 数据库、HTML、CSS、Javascript、jQuery、Ajax、Bootstrap 和一些其他库开发的。 Engineers Online Portal 1.0版本存在代码问题漏洞，该漏洞源于存在会话过期问题。,CVE-2024-0350
Siemens CP-8031 安全漏洞,CNNVD-202401-660,2024-01-09,2024-01-15,中危,其他,Siemens CP-8031是德国西门子（Siemens）公司的一个工业设备模块。 Siemens CP-8031 MASTER MODULE和CP-8050 MASTER MODULE 存在安全漏洞，该漏洞源于受影响设备的网络配置服务在 ipv4 地址转换中存在缺陷，可能导致在后续验证步骤中使用未初始化的变量。,CVE-2023-42797
Apple iOS 和 iPadOS 安全漏洞,CNNVD-202401-737,2024-01-09,2024-01-22,中危,其他,Apple iOS和Apple iPadOS都是美国苹果（Apple）公司的产品。Apple iOS是一套为移动设备所开发的操作系统。Apple iPadOS是一套用于iPad平板电脑的操作系统。 Apple iOS 16.2 版本和 iPadOS 16.2 版本存在安全漏洞，该漏洞源于具有任意读写能力的攻击者或许能够绕过指针身份验证。,CVE-2022-48618
TP-LINK 多款产品安全漏洞,CNNVD-202401-779,2024-01-09,2024-01-15,高危,其他,TP-LINK Archer AX3000等都是中国普联（TP-LINK）公司的一款无线路由器。 TP-LINK 多款产品存在安全漏洞，该漏洞源于允许相邻网络的经过身份验证的攻击者执行任意操作系统命令，以下产品和版本受到影响：Archer AX3000(JP)_V1_1.1.2 Build 20231115 之前固件版本、Archer AX5400(JP)_V1_1.1.2 Build 20231115之前固件版本、Archer AXE75(JP)_V1_231115之前固件版本。,CVE-2024-21821
Trellix Anti-Malware Engine 后置链接漏洞,CNNVD-202401-678,2024-01-09,2024-03-11,高危,后置链接,Trellix Anti-Malware Engine是美国火眼（Trellix）公司的一个安全软件。 Trellix Anti-Malware Engine 6700版本存在后置链接漏洞，该漏洞源于存在符号链接操纵漏洞，允许经过身份验证的本地用户进行权限升级。,CVE-2024-0206
Likeshop 代码问题漏洞,CNNVD-202401-765,2024-01-09,2024-01-11,高危,代码问题,Likeshop是Likeshop开源的一个社交商务策略的完整解决方案。 Likeshop 2.5.7.20210311及之前版本存在代码问题漏洞，该漏洞源于文件server/application/api/controller/File.php的参数file会导致不受限制的上传。,CVE-2024-0352
Siemens JT2GO 和 Teamcenter Visualization 缓冲区错误漏洞,CNNVD-202401-642,2024-01-09,2024-01-15,高危,缓冲区错误,Siemens JT2GO和Siemens Teamcenter Visualization都是德国西门子（Siemens）公司的产品。Siemens JT2GO是一款JT文件查看器。该软件用于三维图形轻量化预览，可进行3D缩放、全景、旋转、缩放和重定位，具有精确3D测量、基本3D剖面查看、改进的选项过滤器等多种功能。Siemens Teamcenter Visualization是一个可为设计2D、3D场景提供团队协作功能的软件。该软件通过从多种机械计算机辅助设计（MCAD）格式创建虚拟原型，可简化了工程和制造流程。 Siemens 多款产品存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 CGM 文件时包含超出已分配结构末尾的越界读取。以下产品及版本受到影响：JT2Go和Teamcenter Visualization V13.3 版本和Teamcenter Visualization V14.1 版本和Teamcenter Visualization V14.2 版本和Teamcenter Visualization V14.3 版本。,CVE-2023-51439
Microsoft Windows Libarchive 安全漏洞,CNNVD-202401-704,2024-01-09,2024-01-10,高危,其他,"libarchive是一款多格式存档和压缩库。 Microsoft Windows Libarchive存在安全漏洞。攻击者利用该漏洞可以远程执行代码。以下产品和版本受到影响：Windows 10 Version 1809 for 32-bit Systems,Windows 10 Version 1809 for x64-based Systems,Windows 10 Version 1809 for ARM64-based Systems,Windows Server 2019,Windows Server 2019 (Server Core installation),Windows Server 2022,Windows Server 2022 (Server Core installation),Windows 11 version 21H2 for x64-based Systems,Windows 11 version 21H2 for ARM64-based Systems,Windows 10 Version 21H2 for 32-bit Systems,Windows 10 Version 21H2 for ARM64-based Systems,Windows 10 Version 21H2 for x64-based Systems,Windows 11 Version 22H2 for ARM64-based Systems,Windows 11 Version 22H2 for x64-based Systems,Windows 10 Version 22H2 for x64-based Systems,Windows 10 Version 22H2 for ARM64-based Systems,Windows 10 Version 22H2 for 32-bit Systems,Windows 11 Version 23H2 for ARM64-based Systems,Windows 11 Version 23H2 for x64-based Systems,Windows Server 2022, 23H2 Edition (Server Core installation)。",CVE-2024-20696
Siemens Spectrum Power 安全漏洞,CNNVD-202401-662,2024-01-09,2024-01-15,高危,其他,Siemens Spectrum Power是德国西门子（Siemens）公司的一套能源管理系统。 Siemens Spectrum Power 7 存在安全漏洞，该漏洞源于受影响产品的 sudo 配置允许本地管理帐户以 root 用户身份执行多个条目。,CVE-2023-44120
Microsoft Windows Server Key Distribution Service 安全漏洞,CNNVD-202401-689,2024-01-09,2024-01-10,中危,其他,"Microsoft Windows是美国微软（Microsoft）公司的一套个人设备使用的操作系统。 Microsoft Windows Server Key Distribution Service存在安全漏洞。攻击者利用该漏洞可以绕过某些功能。以下产品和版本受到影响：Windows 10 Version 1809 for 32-bit Systems,Windows 10 Version 1809 for x64-based Systems,Windows 10 Version 1809 for ARM64-based Systems,Windows Server 2019,Windows Server 2019 (Server Core installation),Windows Server 2022,Windows Server 2022 (Server Core installation),Windows 11 version 21H2 for x64-based Systems,Windows 11 version 21H2 for ARM64-based Systems,Windows 10 Version 21H2 for 32-bit Systems,Windows 10 Version 21H2 for ARM64-based Systems,Windows 10 Version 21H2 for x64-based Systems,Windows 11 Version 22H2 for ARM64-based Systems,Windows 11 Version 22H2 for x64-based Systems,Windows 10 Version 22H2 for x64-based Systems,Windows 10 Version 22H2 for ARM64-based Systems,Windows 10 Version 22H2 for 32-bit Systems,Windows 11 Version 23H2 for ARM64-based Systems,Windows 11 Version 23H2 for x64-based Systems,Windows Server 2022, 23H2 Edition (Server Core installation),Windows 10 Version 1607 for 32-bit Systems,Windows 10 Version 1607 for x64-based Systems,Windows Server 2016,Windows Server 2016 (Server Core installation)。",CVE-2024-21316
AMI MegaRAC SPx 缓冲区错误漏洞,CNNVD-202401-744,2024-01-09,2024-01-15,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC SPx 存在安全漏洞。攻击者可能会导致不受信任的指针被本地网络取消引用。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-34332
unknown-o download-station 安全漏洞,CNNVD-202401-769,2024-01-09,2024-01-11,中危,其他,unknown-o download-station是一个下载站。 unknown-o download-station 1.1.8版本存在安全漏洞，该漏洞源于文件index.php的参数f会导致路径遍历。,CVE-2024-0354
WordPress Plugin Metform Elementor Contact Form Builder 安全漏洞,CNNVD-202401-617,2024-01-09,2024-01-15,中危,其他,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Metform Elementor Contact Form Builder 3.8.1 版本及之前版本存在安全漏洞，该漏洞源于容易受到跨站请求伪造的攻击。,CVE-2023-6788
