Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
OTRS AgentInterface和ustomerInterface组件敏感信息泄露漏洞,CNNVD-201103-250,2011-03-21,2011-03-21,中危,加密问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）3.0.6之前版本中的（1）AgentInterface和（2）ustomerInterface组件在数据库的会话数据中放置了明文证书。上下文攻击者更容易通过读_UserLogin和_UserPW字段，获取敏感信息。,CVE-2011-1433
OTRS访问限制绕过漏洞,CNNVD-201103-229,2011-03-21,2011-03-21,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）2.3.0-beta4之前版本在合并操作的授权过程中，检查rw权限而不是配置为合并权限。远程认证用户可以通过合并两个ticket，绕过预设的访问限制。,CVE-2008-7277
OpenLDAP back-ndb bind.cpp访问限制绕过漏洞,CNNVD-201103-255,2011-03-21,2011-03-21,中危,授权问题,OpenLDAP是美国OpenLDAP基金会的一个轻型目录访问协议（LDAP）的自由和开源实现，它已被包含在Linux发行版中。 OpenLDAP的back-ndb组件中的bind.cpp在处理“rootdn”的认证请求时存在错误。远程攻击者可以借助任意密码绕过预设的访问限制。该漏洞影响OpenLDAP 2.4.24之前的2.4.x版本。,CVE-2011-1025
OTRS访问限制绕过漏洞,CNNVD-201103-236,2011-03-21,2011-03-21,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）2.4.4之前版本在CustomerID值的单数字子串基础上授予ticket访问。远程认证用户可以通过访问ticket，绕过预设的访问限制。该漏洞已经通过利用CustomerID 12账户读取ticket（应该只提供给CustomerID 1或者CustomerID 2）得到证明。,CVE-2009-5055
Lars_Hjemli cgit convert_query_hexchar函数无限循环拒绝服务漏洞,CNNVD-201103-256,2011-03-21,2011-03-25,中危,数字错误,cgit 0.8.3.5之前版本的cgit.cgi的html.c中的convert_query_hexchar函数中存在off-by-one错误漏洞。远程攻击者可以借助由无效16进制字符之后的%字符组成的字符串，导致拒绝服务（无限循环）。,CVE-2011-1027
OTRS CustomerInterface组件权限许可和访问控制漏洞,CNNVD-201103-231,2011-03-21,2011-03-22,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）2.2.8之前版本中的CustomerInterface组件中存在权限许可和访问控制漏洞。远程认证用户可以借助未明向量绕过预设的访问限制并访问任意客户的票据。,CVE-2008-7279
PHP Calendar SdnToJulian函数整数溢出漏洞,CNNVD-201103-260,2011-03-21,2011-03-21,中危,数字错误,PHP（PHP：Hypertext Preprocessor，PHP：超文本预处理器）是PHP Group和开放源代码社区共同维护的一种开源的通用计算机脚本语言。该语言主要用于Web开发，支持多种数据库及操作系统。 PHP 5.3.6之前版本的Calendar扩展件中的SdnToJulian函数中存在整数溢出漏洞。上下文攻击者可以借助向cal_from_jd函数传输的first参数中的超大整数，导致拒绝服务（应用程序崩溃）。,CVE-2011-1466
PHP Exif扩展exif.c拒绝服务漏洞,CNNVD-201103-253,2011-03-21,2011-03-21,中危,授权问题,PHP（PHP：Hypertext Preprocessor，PHP：超文本预处理器）是PHP Group和开放源代码社区共同维护的一种开源的通用计算机脚本语言。该语言主要用于Web开发，支持多种数据库及操作系统。 基于64位平台的PHP 5.3.6之前版本的Exif扩展中的exif.c执行了不正确的转换。远程攻击者可以借助带有能够触发缓冲区重读的特制图像文件目录（IFD）的图像，导致拒绝服务（应用程序崩溃）。,CVE-2011-0708
PHP Intl扩展NumberFormatter::setSymbol函数拒绝服务漏洞,CNNVD-201103-261,2011-03-21,2011-03-21,中危,授权问题,PHP（PHP：Hypertext Preprocessor，PHP：超文本预处理器）是PHP Group和开放源代码社区共同维护的一种开源的通用计算机脚本语言。该语言主要用于Web开发，支持多种数据库及操作系统。 PHP 5.3.6之前版本中的Intl扩展中的NumberFormatter::setSymbol（又名numfmt_set_symbol）函数中存在未明漏洞。上下文攻击者可以借助无效参数导致拒绝服务（应用程序崩溃）。,CVE-2011-1467
OTRS客户界面ticket-print对话框潜在敏感信息泄露漏洞,CNNVD-201103-242,2011-03-21,2011-03-21,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）3.0.0-beta3之前版本中的客户界面ticket-print对话框没有正确限制customer-visible数据。远程认证用户可以通过读取该对话框，从（1）responsible，（2）owner，（3）accounted time，（4）pending until，及（5）lock字段中获取潜在敏感信息。,CVE-2010-4761
OTRS敏感信息泄露漏洞,CNNVD-201103-241,2011-03-21,2011-03-21,中危,信息泄露,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）3.0.0-beta6之前版本在基于事件通知的处理过程中，向ticket添加了邮件通知预览标题。远程认证用户可以通过读取ticket，获取潜在敏感信息。,CVE-2010-4760
PHP Zip扩展_zip_name_locate函数拒绝服务漏洞,CNNVD-201103-252,2011-03-21,2011-03-21,中危,授权问题,PHP（PHP：Hypertext Preprocessor，PHP：超文本预处理器）是PHP Group和开放源代码社区共同维护的一种开源的通用计算机脚本语言。该语言主要用于Web开发，支持多种数据库及操作系统。 PHP 5.3.6之前版本的Zip扩展的zip_name_locate.c中的_zip_name_locate函数没有正确处理ZIPARCHIVE::FL_UNCHANGED参数。上下文攻击者可借助由locateName或statName操作处理的空ZIP存档，导致拒绝服务（空指针解引用）。,CVE-2011-0421
OTRS队列访问限制绕过漏洞,CNNVD-201103-249,2011-03-21,2011-03-21,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 OTRS 2.3.5之前版本没有正确禁用隐藏权限。远程认证用户可以通过访问ticket，绕过预设的队列访问限制。该漏洞与权限设置和权限删除操作（涉及隐藏权限和其他权限）的特定次序有关。,CVE-2010-4768
OTRS installer.pl密码泄露漏洞,CNNVD-201103-239,2011-03-21,2011-03-21,低危,加密问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）3.0.3之前版本的installer.pl存在为INPUT元素使用文本类型，而不是使用密码类型的Inbound Mail Password字段。攻击者可以通过读取工作站屏幕的方式，获取密码。,CVE-2010-4758
OTRS拒绝服务漏洞,CNNVD-201103-240,2011-03-21,2011-03-21,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）3.0.0-beta7之前版本没有正确限制搜索范围内ticket的生存期。远程认证用户可以借助全文搜索导致拒绝服务（守护进程挂起）。,CVE-2010-4759
OTRS输入验证漏洞,CNNVD-201103-237,2011-03-22,2011-03-22,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）2.4.0-beta2之前版本没有正确地执行队列move_into权限设置。远程认证用户可以绕过定制的访问限制和通过监视票据来阅读票据，然后从watched-tickets列表中选择票据。,CVE-2009-5056
OTRS信任管理漏洞,CNNVD-201103-245,2011-03-22,2011-03-22,中危,授权问题,OTRS（Open-source Ticket Request System）是德国OTRS集团的一套开源缺陷跟踪管理系统软件。该软件将电话，邮件等各种渠道提交进来的服务请求归类为不同的队列、服务级别，服务人员通过OTRS系统来跟踪和回复客户。 Open Ticket Request System（OTRS）2.4.10之前版本和3.0.3之前的3.x版本在收到使用被撤销的PGP和GPG密钥加密的邮件信息时，没有提出警告。远程攻击者可以通过控制带有撤销签名的密钥，欺骗邮件通讯。,CVE-2010-4764
Novell Netware 'NWFTPD.NLM' DELE命令远程缓冲区溢出漏洞,CNNVD-201103-266,2011-03-22,2011-03-29,高危,授权问题,"Novell NetWare是Novell公司开发的一套网络操作系统。 Novell Netware ""NWFTPD.NLM"" DELE命令在实现上存在远程缓冲区溢出漏洞，远程攻击者可利用此漏洞以内核级别的权限执行任意代码或造成拒绝服务。 在处理提供给DELE命令的参数时，应用程序将用户提供的数据复制到固定大小的栈缓冲区。",CVE-2010-4228
Honeywell ScanServer ActiveX控件释放后重用远程代码执行漏洞,CNNVD-201103-276,2011-03-23,2011-03-31,超危,资源管理错误,Honeywell International ScanServer是美国霍尼韦尔国际（Honeywell International）公司的一款扫描服务器。 Honeywell ScanServer ActiveX控件780.0.20.5版本的addOSPLext()方法中存在释放后使用漏洞。远程攻击者可利用特制web页面，解引用已释放的内存，并可借助特制HTML文档执行任意代码。,CVE-2011-0331
TIBCO tibbr web服务器跨站脚本攻击漏洞,CNNVD-201103-280,2011-03-23,2011-03-23,中危,跨站脚本,在TIBCO tibbr 1.0.0至1.5.0版本，以及tibbr Service 1.0.0至1.5.0版本中使用的tibbr web服务器中存在跨站脚本攻击漏洞。某些未明输入还没有被正确过滤就返回给用户。远程攻击者可利用此漏洞在受影响站点内容的用户浏览器会话中，执行任意web脚本或HTML。,CVE-2011-1414
IBM Lotus Quickr未明漏洞,CNNVD-201103-281,2011-03-23,2011-03-31,超危,授权问题,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 Lotus Domino的IBM Lotus Quickr 8.1.0.27之前的8.1版本中存在未明漏洞，该漏洞存在未知影响和攻击向量，该漏洞的危害等级为危急，而且能够被远程利用。,CVE-2011-1505
IBM Lotus Quickr拒绝服务漏洞,CNNVD-201103-270,2011-03-23,2011-03-31,中危,授权问题,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 Lotus Domino的IBM Lotus Quickr 8.1.0.5之前的8.1版本中存在未明漏洞。远程攻击者可以通过删除借助连接器访问的项，导致拒绝服务（守护进程崩溃）。,CVE-2009-5058
IBM Lotus Quickr资源管理错误漏洞,CNNVD-201103-267,2011-03-23,2011-03-31,中危,资源管理错误,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 Lotus Domino的IBM Lotus Quickr 8100.003之前的8.1版本中存在资源管理错误漏洞。远程认证用户可以通过点击下载链接，导致拒绝服务（守护进程崩溃）。,CVE-2008-7284
Balbir_Singh libcgroup daemon/cgrulesengd.c cgre_receive_netlink_msg函数资源绕过漏洞,CNNVD-201103-279,2011-03-23,2011-03-25,低危,授权问题,Control Group Configuration Library（又名libcgroup或者libcg）0.37.1之前版本的cgrulesengd的daemon/cgrulesengd.c中的cgre_receive_netlink_msg函数没有验证在内核中生成的netlink消息。本地用户可以借助特制消息绕过预设的资源限制。,CVE-2011-1022
IBM Lotus Quickr docnote字符串处理实现远程拒绝服务漏洞,CNNVD-201103-268,2011-03-23,2011-03-31,中危,授权问题,IBM Lotus Quickr是一款团队协作软件，能够帮助访问人员、信息和完成任务所需的项目材料。 Lotus Domino的IBM Lotus Quickr 8.1.0.2之前的8.1版本中的docnote字符串处理实现中存在未明漏洞。远程攻击者可以借助未知向量导致拒绝服务（守护进程崩溃）。,CVE-2008-7285
Web Wiz Forums SQL注入漏洞,CNNVD-201503-531,2011-03-23,2015-03-25,,SQL注入,Web Wiz Forums是英国Web Wiz公司的一套基于Web的免费论坛软件。 Web Wiz Forums中存在SQL注入漏洞，该漏洞源于程序在构造SQL查询语句之前没有充分过滤用户提交的输入。攻击者可利用该漏洞控制应用程序，访问或修改数据，或利用底层数据库中潜在的漏洞。,null
IBM Lotus Quickr拒绝服务漏洞,CNNVD-201103-271,2011-03-23,2011-03-31,中危,授权问题,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 Lotus Domino的IBM Lotus Quickr 8.1.0.10之前的8.1版本中存在未明漏洞。远程攻击者可以通过检查借助连接器访问的文档，导致拒绝服务（守护进程崩溃）。,CVE-2009-5059
Blaenkdenum Recaptcha插件配置页面多个跨站请求伪造漏洞,CNNVD-201103-277,2011-03-23,2011-03-23,中危,跨站请求伪造,WordPress是一种使用PHP语言开发的博客平台，用户可以在支持PHP和MySQL 数据库的服务器上架设自己的网志。 WordPress的Recaptcha（又名WP-reCAPTCHA）插件2.9.8.2版本的配置页面中存在多个跨站请求伪造漏洞。远程攻击者可以借助多个参数，劫持管理员请求禁用CAPTCHA需求，或者插入跨站脚本序列的认证。这些参数包括：（1）recaptcha_opt_pubkey，（2）recaptcha_opt_privkey，（3）re_tabindex，（4）error_blank，（5）error_incorrect，（6）mailhide_pub，（7）mailhide_priv，（8）mh_replace_link，或者（9）mh_replace_title。,CVE-2011-0759
Control Group Configuration Library 缓冲区错误漏洞,CNNVD-201103-278,2011-03-23,2023-04-24,中危,缓冲区错误,Control Group Configuration Library（libcg）是用于管理Linux系统中的控制组的开源库。 Control Group Configuration Library 0.37.1之前版本存在缓冲区错误漏洞。本地用户可以借助应用程序命令行上的特制控制器列表，获取特权。,CVE-2011-1006
IBM Lotus Quickr拒绝服务漏洞,CNNVD-201103-273,2011-03-23,2011-03-31,中危,授权问题,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 当Domino Native Authentication启用时，Lotus Domino的IBM Lotus Quickr中存在未明漏洞。远程攻击者可以通过离线操作，导致拒绝服务（守护进程崩溃）。,CVE-2009-5061
Kerio Connect和MailServer 'STARTTLS'明文命令注入漏洞,CNNVD-201103-282,2011-03-23,2011-03-23,中危,授权问题,"Kerio Connect是一款专业的mail邮件服务器架设软件。 Kerio Connect 7.1.4 build 2985版本和MailServer 6.x版本中存在明文命令注入漏洞。该漏洞是由于在收到""STARTTLS""命令后，并从明文更新到密文时，TLS实现没有正确清理运输层缓冲导致的。该漏洞可以在明文解析的过程中（在更新为TLS密文解析之后，并执行该解析），注入任意明文数据（例如SMTP命令）。",CVE-2011-1506
IBM Lotus Quickr资源管理错误漏洞,CNNVD-201103-274,2011-03-23,2011-03-31,中危,资源管理错误,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 基于AIX的Lotus Domino的IBM Lotus Quickr中存在资源管理错误漏洞。远程认证用户可以通过预订Atom提要，导致拒绝服务（守护进程崩溃）。,CVE-2009-5062
IBM Lotus Quickr输入验证漏洞,CNNVD-201103-269,2011-03-23,2011-03-31,中危,授权问题,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 基于Lotus Domino的IBM Lotus Quickr 8.1.0.2之前的8.1版本服务没有正确处理请求图像的URL。远程认证用户可以借助请求resources.nsf，导致拒绝服务（守护进程崩溃）。,CVE-2008-7286
IBM Lotus Quickr拒绝服务漏洞,CNNVD-201103-272,2011-03-23,2011-03-31,中危,授权问题,IBM Lotus Quickr是美国IBM公司的一套基于Web 2.0的团队协作软件。该软件可帮助团队进行知识共享和协作，并提供文档管理功能，包括：团队空间、内容库、团队论坛等。 Lotus Domino的IBM Lotus Quickr 8.1.0.11之前的8.1版本中存在未明漏洞。远程攻击者可以通过访问日历中的条目，导致拒绝服务（守护进程崩溃）。,CVE-2009-5060
Janguo Jimtawl组件'task'目录遍历漏洞,CNNVD-201103-303,2011-03-24,2011-03-24,中危,路径遍历,Joomla!是美国Open Source Matters团队的一套使用PHP和MySQL开发的开源、跨平台的内容管理系统(CMS)。 Joomla!的 Jimtawl（com_jimtawl）组件1.0.2版本中存在目录遍历漏洞。远程攻击者可以借助向index.php传递的task参数中的“..”操作符，读取任意文件或者可能引起其他未明影响。,CVE-2010-4769
Apple Mac OS X CarbonCore FSFindFolder API敏感信息泄露漏洞,CNNVD-201103-289,2011-03-24,2011-03-24,低危,信息泄露,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的CarbonCore中的FSFindFolder API对带有kTemporaryFolderType标记的调用的响应提供了全局可读目录。本地用户可以通过访问该目录获取潜在敏感信息。,CVE-2011-0178
PreProjects Pre Online Tests Generator Pro takefreestart.php SQL注入漏洞,CNNVD-201103-310,2011-03-24,2011-03-24,高危,SQL注入,PreProjects Pre Online Tests Generator Pro中的takefreestart.php中存在SQL注入漏洞。远程攻击者可以借助tid2参数执行任意SQL命令。,CVE-2010-4776
Apple Mac OS X ATS堆缓冲区溢出漏洞,CNNVD-201103-285,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的Apple Type Services（ATS）中存在基于堆的缓冲区溢出漏洞。远程攻击者可以通过浏览或下载包含特制嵌入OpenType字体的文档，导致执行任意代码。,CVE-2011-0174
Apple Mac OS X安全漏洞,CNNVD-201103-298,2011-03-24,2021-07-12,高危,其他,Apple Mac OS X是美国苹果（Apple）公司的为Mac计算机所开发的一套专用操作系统。 在Apple Mac OS X 10.6.7之前版本以及其他平台上使用的Ruby 1.9.2-p136及之前版本的BigDecimal类中的bigdecimal.c的VpMemAlloc函数没有正确分配内存。上下文攻击者可以借助与64位处理中超大BigDecimal值的创建有关的向量，执行任意代码或者导致拒绝服务（应用程序崩溃）。,CVE-2011-0188
Apple Mac OS X Terminal默认配置错误漏洞,CNNVD-201103-299,2011-03-24,2011-03-24,中危,配置错误,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本中的Terminal的默认配置使用了New Remote Connection对话框内的SSH协议版本1作为默认协议版本。中间人攻击者更容易通过利用协议漏洞，欺骗SSH服务器。,CVE-2011-0189
Apple Mac OS X AirPort Wi-Fi帧拒绝服务漏洞,CNNVD-201103-283,2011-03-24,2011-03-24,中危,数字错误,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前的10.6版本的AirPort中存在数字错误漏洞。远程攻击者可以借助本地无线网络上的Wi-Fi帧，导致拒绝服务（divide-by-zero错误和重新启动）。,CVE-2011-0172
Matteoiammarrone S-CMS viewforum.php 'id' SQL注入漏洞,CNNVD-201103-305,2011-03-24,2011-03-25,高危,SQL注入,S-CMS是基于php mysql的简单系统。 S-CMS 2.5版本的viewforum.php中存在SQL注入漏洞。由于向viewforum.php传递的id参数还没有经过正确过滤，就被用于SQL查询，远程攻击者通过注入任意SQL代码执行SQL查询。,CVE-2010-4771
Apple Mac OS X ImageIO整数溢出漏洞,CNNVD-201103-292,2011-03-24,2011-03-24,中危,数字错误,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的ImageIO中存在整数溢出漏洞。远程攻击者可以借助特制XBM图像，执行任意代码或者导致拒绝服务（应用程序崩溃）。,CVE-2011-0181
Apple Mac OS X ImageIO整数溢出漏洞,CNNVD-201103-302,2011-03-24,2011-03-24,中危,数字错误,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的ImageIO中存在整数溢出漏洞。远程攻击者可以借助带有JPEG编码的特制TIFF图像，执行任意代码或者导致拒绝服务（应用程序崩溃）。,CVE-2011-0194
Apple Mac OS X HFS整数溢出漏洞,CNNVD-201103-291,2011-03-24,2011-03-24,低危,数字错误,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的HFS中存在整数溢出漏洞。本地用户可以借助特制F_READBOOTSTRAP ioctl调用，读取任意（1）HFS，（2）HFS+，或者（3）HFS+J文件。,CVE-2011-0180
Drupal Relevant Content模块信息泄露漏洞,CNNVD-201103-309,2011-03-24,2011-03-25,中危,授权问题,Drupal是Drupal社区所维护的一套用PHP语言开发的免费、开源的内容管理系统。 基于Drupal的Relevant Content模块5.x-1.4之前的5.x版本，及6.x-1.5之前的6.x版本没有正确实现节点访问逻辑。远程攻击者可以通过访问节点，发现受限节点标题与节点关系。,CVE-2010-4775
Apple Mac OS X ATS多个缓冲区溢出漏洞,CNNVD-201103-287,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本中Apple Type Services（ATS）中存在多个缓冲区溢出漏洞。远程攻击者可以通过浏览或下载包含特制嵌入Type 1字体的文档，导致执行任意代码。,CVE-2011-0176
Apple Mac OS X Image RAW多个缓冲区溢出漏洞,CNNVD-201103-301,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的Image RAW中存在多个缓冲区溢出漏洞。远程攻击者可以借助特制Canon RAW图像，执行任意代码或者导致拒绝服务（应用程序崩溃）。,CVE-2011-0193
CommodityRentals DVD Rentals Script index.php SQL注入漏洞,CNNVD-201103-304,2011-03-24,2011-03-25,高危,SQL注入,"CommodityRentals DVD Rentals Script的index.php中存在SQL注入漏洞。当""view""设为""catalog""并且""item_type""设为""M""时，向index.php文件输入的""cat_id""参数还没经过正确过滤就被用于SQL查询。远程攻击者可以通过注入任意SQL代码执行SQL查询。",CVE-2010-4770
AuraCMS pdf.php SQL注入漏洞,CNNVD-201103-308,2011-03-24,2011-03-25,高危,SQL注入,AuraCMS是一套基于PHP和MySQL的内容管理系统。该系统具有简单易用、模块化等特点。 AuraCMS 1.62版本的pdf.php中存在SQL注入漏洞。远程攻击者可以借助id参数执行任意SQL命令。,CVE-2010-4774
Apple Mac OS X内核i386_set_ldt系统调用权限提升漏洞,CNNVD-201103-293,2011-03-24,2011-03-24,高危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的内核中的i386_set_ldt系统调用没有正确处理调用关口。本地用户可以借助与调用入口创建有关的向量，获取特权。,CVE-2011-0182
Hitachi EUR多个产品任意代码执行漏洞,CNNVD-201103-307,2011-03-24,2011-03-24,中危,授权问题,Hitachi EUR的多个产品中存在未明漏洞。远程攻击者可以借助未知攻击向量执行任意代码。多个产品如下：Hitachi EUR Form Client、Hitachi EUR Form Service和Hitachi uCosminexus EUR Form Service。,CVE-2010-4773
Matteoiammarrone S-CMS blocks/lang.php 'id'跨站脚本攻击漏洞,CNNVD-201103-306,2011-03-24,2011-03-25,低危,跨站脚本,S-CMS是基于php mysql的简单系统。 S-CMS 2.5版本的blocks/lang.php中存在跨站脚本攻击漏洞。远程攻击者可以借助向viewforum.php传递的id参数，注入任意web脚本或者HTML。,CVE-2010-4772
Apple Mac OS X Installer Install Helper,CNNVD-201103-300,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的Installer中的Install Helper没有正确处理未明URL。远程攻击者可以通过使用代理（发送网络通信到Apple服务器）记录网络通信，从而追踪用户的登录。,CVE-2011-0190
Apple Mac OS X QuickTime插件视频数据泄露漏洞,CNNVD-201103-297,2011-03-24,2011-03-24,中危,信息泄露,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本中的QuickTime的插件中存在信息泄露漏洞。远程攻击者可以借助与跨站重定向有关的向量，绕过同源策略并获取潜在敏感视频数据。,CVE-2011-0187
Apple Mac OS X AppleScript多个格式化字符串漏洞,CNNVD-201103-284,2011-03-24,2011-03-24,高危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的AppleScript中存在多个格式化字符串漏洞。上下文攻击者可以借助AppleScript Studio应用程序的（1）显示对话框或者（2）显示对话框的警告命令中的格式化字符串标识符，执行任意代码或者导致拒绝服务（应用程序崩溃）。,CVE-2011-0173
Apple Mac OS X ATS多个缓冲区溢出漏洞,CNNVD-201103-288,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的Apple Type Services（ATS）中存在多个缓冲区溢出漏洞。远程攻击者可以借助嵌入字体的特制SFNT表，执行任意代码。,CVE-2011-0177
Apple Mac OS X QuickLook缓冲区溢出漏洞,CNNVD-201103-295,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的QuickLook中存在缓冲区溢出漏洞。远程攻击者可借助特制的Excel工作表，执行任意代码或者导致拒绝服务（内存破坏和应用程序崩溃）。,CVE-2011-0184
Apple Mac OS X CoreText缓冲区溢出漏洞,CNNVD-201103-290,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的CoreText中存在缓冲区溢出漏洞。远程攻击者可以通过浏览或下载包含特制嵌入字体的文档，导致执行任意代码或者拒绝服务（内存破坏及应用程序崩溃）。,CVE-2011-0179
Apple Mac OS X Libinfo整数截断漏洞,CNNVD-201103-294,2011-03-24,2011-03-24,中危,数字错误,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的Libinfo没有正确处理NFS RPC包中的未明整数域。远程攻击者可以借助特制包导致拒绝服务（lockd，statd，mountd，或者portmap中断），NFS RPC服务无法响应。,CVE-2011-0183
Apple Mac OS X QuickTime缓冲区溢出漏洞,CNNVD-201103-296,2011-03-24,2011-03-24,中危,授权问题,Apple Mac OS X是美国苹果（Apple）公司为Mac计算机所开发的一套专用操作系统。 Apple Mac OS X 10.6.7之前版本的QuickTime中存在缓冲区溢出漏洞。远程攻击者可以借助特制JPEG2000图像，执行任意代码或者导致拒绝服务（内存破坏及应用程序崩溃）。,CVE-2011-0186
