Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
Oracle Virtualization安全漏洞,CNNVD-201201-218,1900-01-01,2012-01-31,低危,授权问题,VirtualBox是一种x86的虚拟化产品。 Oracle Virtualization 4.1版本的Oracle VM VirtualBox组件中存在漏洞。本地攻击者可利用该漏洞通过和Windows Guest Additions有关的向量影响机密性、完整性和可用性。,CVE-2012-0105
Oracle Database Server远程拒绝服务漏洞,CNNVD-201201-216,1900-01-01,2012-01-31,中危,授权问题,Oracle Server是一个数据库管理系统。它提供开放的、全面的、和集成的信息管理方法。每个Server由一个 Oracle DB和一个Oracle Server实例组成。它具有场地自治性(Site Autonomy)和提供数据存储透明机制，以此可实现数据存储透明性。 Oracle Database Server在Listener的实现上存在远程拒绝服务安全漏洞。远程攻击者可利用此漏洞通过Oracle Net协议加以利用，无需权限即可利用。以下版本中存在该漏洞：10.1.0.5、10.2.0.3、10.2.0.4、10.2.0.5、11.1.0.7和11.2.0.2版本。,CVE-2012-0072
TYPO3 jQuery Colorbox扩展跨站脚本攻击漏洞,CNNVD-201109-646,1900-01-01,2011-09-30,,跨站脚本,Typo3是基于PHP和MySQL数据库的开源内容管理系统(CMS)和内容管理框架(CMF)的领导性品牌之一，是强大的开源解决方案。 TYPO3的jQuery Colorbox扩展1.3.5及之前版本中存在跨站脚本攻击漏洞。由于用户提供的输入没有经过正确的过滤，攻击者可利用该漏洞在受影响站点上下文中不受怀疑的用户浏览器执行任意HTML和脚本代码，盗取基于cookie的安全证书或其他攻击。,null
Pop-Over Login Form 'username'和'password'参数SQL注入漏洞,CNNVD-201108-343,1900-01-01,2011-08-22,,SQL注入,Pop-Over Login Form (ASP)中存在多个SQL注入漏洞。该漏洞源于用户提供的数据在被用于SQL查询之前没有进行充分过滤，远程攻击者可借助username和password参数访问或者修改数据。,null
Joomla! 'com_voj'组件SQL注入漏洞,CNNVD-201107-121,1900-01-01,2011-07-12,,SQL注入,Joomla!是美国Open Source Matters团队的一套使用PHP和MySQL开发的开源、跨平台的内容管理系统(CMS)。 Joomla!中的com_voj组件中存在SQL注入漏洞。由于用户提供的数据在被用于SQL查询之前没有经过充分过滤，远程攻击者可利用该漏洞访问或者修改数据。,null
Apache Struts任意文件覆盖漏洞和远程命令执行漏洞,CNNVD-201201-052,1900-01-01,2012-01-06,,授权问题,Apache Struts中存在任意文件覆盖漏洞和远程命令执行漏洞。攻击者可利用该漏洞在受影响计算机上覆盖任意文件，在特权用户运行的受影响应用程序上执行任意命令。Apache Struts 2.3.1.1之前的版本中存在漏洞，其他版本也可能受到影响。,null
Semantic Enterprise Wiki ‘smwfOnSfSetTargetName’函数跨站脚本漏洞,CNNVD-201202-237,1900-01-01,2012-02-27,中危,跨站脚本,"Semantic Enterprise Wiki (SMW+) 1.5.6版本, 1.6.0_2及之前版本的extensions/SMWHalo/includes/SMW_Initialize.php中的smwfOnSfSetTargetName函数中存在跨站脚本漏洞。远程攻击者可利用该漏洞借助index.php/Special:FormEdit中的target参数注入任意web脚本或者HTML。",CVE-2012-1212
Beehive Forum 101 跨站脚本漏洞,CNNVD-201201-189,1900-01-01,2012-01-18,中危,跨站脚本,Beehive Forum是一套基于PHP和MySQL的Web论坛软件。该软件提供文字过滤、用户权限管理和电子邮件通知等功能。 Beehive Forum 101中存在多个跨站脚本漏洞，该漏洞源于对用户提供的输入未经正确过滤。攻击者可利用这些漏洞在受影响站点上下文的不知情用户浏览器上执行任意脚本代码，盗取基于cookie的认证证书进而发起其他攻击。,CVE-2012-0900
DBD::mysqlPP SQL注入漏洞,CNNVD-201110-401,1900-01-01,2011-11-07,高危,SQL注入,DBD::mysqlPP 0.04以及其他版本中存在未明SQL注入漏洞。由于用户提供的输入被用于SQL查询之前未经应用程序正确过滤，攻击者可利用该漏洞访问或者修改数据，危害应用程序。,CVE-2011-3989
Oracle JDEdwards安全漏洞,CNNVD-201201-221,1900-01-01,2012-01-30,中危,授权问题,Oracle是一款流行的大型关系数据库管理系统，使用于Unix、Linux和Microsoft Windows平台下。 Oracle JD Edwards Products 8.98版本的JD Edwards EnterpriseOne Tools组件中存在未明漏洞。远程认证用户可利用该漏洞影响完整性，该漏洞与Enterprise Infrastructure SEC (JDENET)有关。,CVE-2011-3514
vBulletin 多个远程文件包含漏洞,CNNVD-201111-059,1900-01-01,2011-11-03,,授权问题,vBulletin是美国Internet Brands和vBulletin Solutions公司共同开发的一款开源的商业Web论坛程序。 vBulletin 4.1.7及其他版本中存在多个远程文件包含漏洞。由于用户提供的输入未经正确过滤，攻击者可利用这些漏洞获取潜在的敏感信息，或在web浏览器进程上下文中执行任意脚本代码。,null
AlstraSoft E-Friends Article模块HTML注入漏洞,CNNVD-201108-447,1900-01-01,2011-08-26,,代码注入,AlstraSoft E-Friends是一款商业交友系统。 AlstraSoft E-Friends的Article模块中存在HTML注入漏洞。用户提供的输入在被用于生成动态内容之前没有经过正确过滤，远程攻击者可利用该漏洞在受影响浏览器上下文中运行HTML和脚本代码，并窃取基于cookie的认证证书或控制站点如何呈现给用户。,null
Drupal Facebook Share模块跨站脚本攻击漏洞,CNNVD-201107-087,1900-01-01,2011-07-08,,跨站脚本,Drupal是Drupal社区所维护的一套用PHP语言开发的免费、开源的内容管理系统。 Drupal的Facebook Share模块6.x-1.2和7.x-1.3之前版本中存在跨站脚本攻击漏洞。该漏洞源于应用程序没有正确过滤用户提供的输入。远程攻击者可利该漏洞在受影响站点上下文的用户浏览器中执行任意脚本代码并窃取基于cookie的认证证书。,null
CA Total Defense和Gateway Security远程代码执行漏洞,CNNVD-201107-323,1900-01-01,2021-04-13,超危,缓冲区错误,Computer Associates Total Defense是集成了反病毒、反间谍、网关安全、主机入侵防护系统等网络安全服务为一体的多层防护系统。 Computer Associates Total Defense和Gateway Security中存在代码执行漏洞。此漏洞位于响应端口8080上的入站HTTP请求的Icihttp.exe模块(CA Gateway Security for HTTP)中。由于URL解析例程中的故障复制循环算法，远程未验证用户可能造成可利用的堆破坏条件，可造成在Gateway Security服务中执行任意代码。,CVE-2011-2667
Check Point UTM-1 Edge and Safe 多个安全漏洞,CNNVD-201110-497,1900-01-01,2011-10-20,,授权问题,Check Point是一家网络安全产品厂商。 Check Point UTM-1 Edge and Saf 8.2.44之前版本中存在多个安全漏洞，包含跨站脚本攻击漏洞，信息泄露漏洞和URI重定向漏洞。攻击者可利用这些漏洞访问敏感信息，并重定向不知情的受害者到攻击者控制的站点，或者在受影响站点上下文中的不知情用户浏览器中执行任意脚本代码，以及窃取基于cookie的认证证书，或发起钓鱼攻击。,null
X.Org X11 任意代码执行漏洞,CNNVD-201204-286,1900-01-01,2012-09-11,高危,授权问题,X.Org是X.Org基金会运作的一个对X Window系统的官方参考实现，是开源的自由软件。 X.Org xserver 1.7.7版本中的GLX扩展中存在漏洞。远程认证用户可利用该漏洞通过(1)glx/glxcmdsswap.c中触发客户端交互的特制的请求或(2)特制的长度或(3)请求中频幕区域负值的请求到glx/glxcmds.c中，导致拒绝服务（服务器崩溃）并执行任意代码。,CVE-2010-4818
Apache Tomcat 'MemoryUserDatabase'信息泄露漏洞,CNNVD-201106-346,1900-01-01,2011-06-29,,信息泄露,Apache Apache Tomcat是美国阿帕奇（Apache）软件基金会下属的Jakarta项目的一款轻量级Web应用服务器，它主要用于开发和调试JSP程序，适用于中小型系统。 Apache Tomcat 5.5.0至5.5.33版本，6.0.0至6.0.32版本，以及7.0.0至7.0.16版本的MemoryUserDatabase中存在信息泄露漏洞。远程攻击者可利用该漏洞获取敏感信息。,null
WordPress Link Library插件'id'参数SQL注入和跨站脚本攻击漏洞,CNNVD-201108-271,1900-01-01,2011-08-16,,授权问题,WordPress的Link Library插件中存在SQL注入和跨站脚本攻击漏洞。远程攻击者可借助id参数窃取基于cookie的认证证书，访问或者修改数据。,null
Ferdows CMS跨站脚本攻击和多个SQL注入漏洞,CNNVD-201107-129,1900-01-01,2011-07-13,,授权问题,Ferdows CMS Pro 1.1.0和Ferdows CMS 9.0.5版本中存在跨站脚本攻击和多个SQL注入漏洞。由于应用程序没有正确过滤用户提供的输入，远程攻击者可利用这些漏洞窃取基于cookie的认证证书，控制网站如何呈现给用户，以及访问或修改数据。,null
Opera Web Browser 拒绝服务漏洞,CNNVD-201110-695,1900-01-01,2011-11-01,,授权问题,Opera Software Web Browser是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera Web Browser 11.52及其他版本中存在拒绝服务漏洞。攻击者可利用该漏洞使受影响的应用程序崩溃，并拒绝服务合法用户。,null
Linux Kernel 'ext4_ext_insert_extent()' 本地拒绝服务漏洞,CNNVD-201110-578,1900-01-01,2011-10-25,,授权问题,Linux kernel是美国Linux基金会发布的开源操作系统Linux所使用的内核。NFSv4 implementation是其中的一个分布式文件系统协议。 Linux kernel中存在本地拒绝服务漏洞。攻击者可借助ext4_ext_insert_extent()拒绝服务合法用户。,null
Oracle DataDirect 缓冲区溢出漏洞,CNNVD-201110-543,1900-01-01,2011-10-24,,授权问题,Oracle是一款流行的大型关系数据库管理系统，使用于Unix、Linux和Microsoft Windows平台下。 Oracle DataDirect中存在缓冲区溢出漏洞。攻击者可利用该漏洞在受影响的使用ActiveX控件(典型的Internet Explorer)的应用程序上下文中执行任意代码，失败的利用尝试将导致拒绝服务情况。,null
多款Red Hat产品 权限许可和访问控制问题漏洞,CNNVD-201107-313,1900-01-01,2023-04-24,高危,权限许可和访问控制问题,Red Hat JBoss Enterprise Application Platform（JBoss Eap）是美国红帽（Red Hat）公司的一个基于订阅的/基于 Java Ee 的开源应用服务器运行时平台。用于构建，部署和托管由 Red Hat 开发和维护的高度事务性 Java 应用程序和服务。 部分Red Hat产品存在权限许可和访问控制问题漏洞。远程攻击者利用该漏洞在应用程序环境中执行任意Java代码。以下产品及版本受到影响：JBoss Seam 2 framework 2.2.x版本及之前版本、Red Hat JBoss Enterprise SOA Platform 4.3.0.CP05版本和5.1.0版本、JBoss Enterprise Application Platform 4.3.0版本、4.3.0.CP09版本、5.1.1版本、JBoss Enterprise Web Platform 5.1.1版本。,CVE-2011-2196
Oracle MySQL Server信息泄露漏洞,CNNVD-201201-261,1900-01-01,2019-12-18,中危,信息泄露,MySQL是一个小型关系型数据库管理系统，开发者为瑞典MySQLAB公司，在2008年1月16号被Sun公司收购。 Oracle MySQL在实现上存在信息泄露漏洞。远程攻击者可利用此漏洞通过MySQL Protocol协议影响5.5.x版本。,CVE-2012-0496
Adobe Acrobat 缓冲区错误漏洞,CNNVD-201106-144,1900-01-01,2021-12-02,中危,缓冲区错误,Adobe Acrobat是美国奥多比（Adobe）公司的一套PDF文件编辑和转换工具。 Adobe Acrobat和Reader 基于Windows和Mac OS X平台的8.3之前的8.x版本，9.4.5之前的9.x版本和10.1之前的10.x版本中存在缓冲区错误漏洞。远程攻击者可利用该漏洞导致受影响应用程序崩溃，拒绝服务合法用户。,CVE-2011-2104
Oracle ‘Java Runtime Environment’ 组件安全漏洞,CNNVD-201110-489,1900-01-01,2011-10-20,超危,授权问题,Oracle Java SE是美国甲骨文（Oracle）公司的一套标准版Java平台，用于开发和部署桌面、服务器以及嵌入设备和实时环境中的Java应用程序。 Oracle Java SE JDK and JRE，7版本，6 Update 27及其之前版本和5.0 Update 31及其之前版本中的Java Runtime Environment组件中存在未明漏洞。远程不信任Java Web Start应用程序和不信任Java程序可借助与Deserialization相关的未知向量影响机密性，完整性和可用性。,CVE-2011-3521
Apple iOS/TV 资源管理错误漏洞,CNNVD-201110-244,1900-01-01,2011-10-17,中危,资源管理错误,Apple iOS是美国苹果（Apple）公司为移动设备所开发的一套操作系统。 Apple iOS 5之前版本和Apple TV 4.4之前版本中存在资源管理错误漏洞。由于kernel不能正确为不完全TCP连接恢复内存分配，远程攻击者可通过尝试多次连接导致拒绝服务（资源消耗）。,CVE-2011-3259
TCExam多个跨站脚本攻击漏洞,CNNVD-201107-179,1900-01-01,2011-07-15,,跨站脚本,TCExam是一款基于网络的开源在线考试系统，用于在线试题的生成、管理等方面。 TCExam 11.2.009，11.2.010，11.2.011及其他版本中存在多个跨站脚本攻击漏洞。由于应用程序没有对用户提供的输入进行正确过滤，远程攻击者可利用该漏洞执行受影响站点上下文中的任意脚本代码并可能窃取基于cookie的认证证书。,null
Adobe Acrobat和Reader本地权限提升漏洞,CNNVD-201109-203,1900-01-01,2011-09-16,超危,授权问题,Adobe Reader和Acrobat都是美国奥多比（Adobe）公司的产品。Adobe Reader是一款免费的PDF文件阅读器，Acrobat是一款PDF文件编辑和转换工具。 基于Windows的Adobe Acrobat和Reader 10.1.1之前的10.x版本中存在权限提升漏洞。本地用户可利用该漏洞以提升的特权执行任意代码。,CVE-2011-1353
Adobe Shockwave Player缓冲区溢出漏洞,CNNVD-201202-296,1900-01-01,2012-02-16,超危,授权问题,Adobe Shockwave Player是美国奥多比（Adobe）公司的一款多媒体播放器产品，它能够将Adobe Director（一款多媒体制作软件）制作的应用程序发布到互联网上，安装有Shockwave插件的浏览器可对其进行浏览。 Adobe Shockwave Player 11.6.4.634之前版本的Shockwave 3D Asset组件中存在漏洞。攻击者可利用该漏洞借助未明向量执行任意代码或者导致拒绝服务（内存消耗）。,CVE-2012-0763
Linux Kernel ‘clock_gettime()’ 本地拒绝服务漏洞,CNNVD-201110-537,1900-01-01,2023-02-14,中危,数字错误,Linux kernel是美国Linux基金会发布的开源操作系统Linux所使用的内核。NFSv4 implementation是其中的一个分布式文件系统协议。 基于x86平台下的Linux kernel 2.6.26之前版本中的include/asm-x86/div64.h中的div_long_long_rem实现上存在漏洞。本地攻击者可利用该漏洞通过clock_gettime系统调用，导致拒绝服务（除法错误故障和恐慌）。,CVE-2011-3209
phpWebSite 'page_id'参数跨站脚本漏洞,CNNVD-201108-344,1900-01-01,2011-08-22,,跨站脚本,phpWebSite是一款WEB站点内容管理系统。 phpWebSite中存在跨站脚本攻击漏洞。该漏洞源于应用程序没有充分过滤用户提供的输入，远程攻击者可借助page_id参数执行受影响站点用户浏览器中的任意脚本代码，并窃取基于cookie的认证证书。,null
Kingsoft Antivirus KisKrnl.sys驱动程序本地权限提升漏洞,CNNVD-201107-376,1900-01-01,2011-07-26,,授权问题,金山毒霸(Kingsoft AntiVirus)是中国领先的应用软件产品和互联网服务供应商金山公司推出的一款免费云查杀杀毒软件，是高智能反病毒软件。 Kingsoft Antivirus 2011.7.8.913及其他版本的KisKrnl.sys驱动程序中存在权限提升漏洞。本地用户可借助提升的特权执行任意代码，导致拒绝服务。,null
MySQL未明远程代码执行漏洞,CNNVD-201202-182,1900-01-01,2012-02-13,,授权问题,Oracle MySQL是美国甲骨文（Oracle）公司的一套开源的关系数据库管理系统。该数据库系统具有性能高、成本低、可靠性好等特点。 MySQL中存在未明远程代码执行漏洞。攻击者可利用此漏洞在受影响应用程序上下文中执行任意代码。MySQL 5.5.20版本中存在此漏洞，其它版本也可能受到影响。,null
FBC Market CMS跨站脚本攻击和HTML注入漏洞,CNNVD-201109-377,1900-01-01,2011-09-28,,代码注入,FBC Market CMS 1.1及其他版本中存在跨站脚本攻击漏洞和多个HTML注入漏洞。由于用户提供的输入没有经过正确过滤，远程攻击者可利用该漏洞窃取基于cookie的认证证书，控制站点如何呈现给用户等，并在受影响站点上下文的受信任用户浏览器中执行任意脚本代码，以及其他可能的攻击。,null
CubeCart URI重定向漏洞,CNNVD-201202-200,1900-01-01,2012-02-14,中危,授权问题,Devellion CubeCart是英国Devellion公司的一套免费且开源的电子商务购物车软件。该软件支持在网上商店销售产品、添加/编辑产品或图像等。 CubeCart中存在URI重定向漏洞，该漏洞源于应用程序对用户提供的数据未经正确过滤。攻击者可利用该漏洞进行网络钓鱼攻击，也可能执行其它攻击。CubeCart 3.0.20版本存在漏洞，其它版本也可能受到影响。,CVE-2012-0865
Novell File Reporter 'NFRAgent.exe'安全绕过漏洞,CNNVD-201106-340,1900-01-01,2011-06-29,,授权问题,Novell File Reporter可提供现有文件信息、最后访问数据时间，文件的副本信息及文件位置等网络服务器上存储的无数文件信息并可规划存储空间。 Novell File Reporter 1.0.4.2及之前版本中存在安全绕过漏洞。远程攻击者可利用该漏洞进行非法操作，并导致拒绝服务。,null
Eucalyptus SOAP接口远程任意命令注入漏洞,CNNVD-201105-283,1900-01-01,2011-06-03,中危,授权问题,Eucalyptus是美国加利福尼亚大学Santa Barbara计算机科学院的一个研究项目，它是一个用于实现云计算的开源软件基础设施，也是Amazon EC2（亚马逊弹性计算云）的一个开源实现。 在Ubuntu Enterprise Cloud（UEC）及其他产品中使用的Eucalyptus 2.0.3之前版本以及Eucalyptus EE 2.0.2之前版本的SOAP接口没有充分验证用户提供的数据。中间人攻击者可以通过修改请求执行任意命令。,CVE-2011-0730
Oracle MySQL远程拒绝服务安全漏洞,CNNVD-201201-258,1900-01-01,2019-12-18,中危,授权问题,MySQL是一个小型关系型数据库管理系统，开发者为瑞典MySQLAB公司，在2008年1月16号被Sun公司收购。 Oracle MySQL 5.1.x和5.5.x版本的MySQL Server组件中存在未明安全漏洞。远程认证用户可利用该漏洞通过未知向量影响可用性。,CVE-2012-0115
WordPress ‘Register Plus’插件多个HTML注入漏洞,CNNVD-201201-449,1900-01-01,2012-02-02,,授权问题,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress的Register Plus插件3.5.1版本及之前版本中存在多个HTML注入漏洞，该漏洞源于对用户提供的输入未经正确的过滤。攻击者提供的HTML和脚本代码可能在受影响浏览器的上下文中运行，可能允许攻击者盗取基于cookie的认证证书或者控制网站传达给用户的方式，也可能执行其他的攻击。,null
Novell Open Enterprise Server 安全绕过漏洞,CNNVD-201110-391,1900-01-01,2011-10-20,,授权问题,Novell是一款商业性质的操作系统。 Novell Open Enterprise Server 2 SP3版本中存在安全绕过漏洞。攻击者可利用该漏洞绕过某些安全限制，执行非法操作，并导致进一步的攻击。,null
HostBill 远程代码注入漏洞,CNNVD-201201-429,1900-01-01,2012-02-02,,代码注入,HostBill 3.1.2之前版本中存在远程代码注入漏洞。攻击者可利用此漏洞在受影响应用程序的上下文中注入并执行任意PHP代码，这可能导致操控应用程序和底层系统，也可能执行其他的攻击。,null
WordPress Filedownload本地文件泄露漏洞,CNNVD-201109-331,1900-01-01,2011-09-21,,信息泄露,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress的Filedownload插件中存在本地文件泄露漏洞。由于应用程序没有正确验证用户提供的输入，远程攻击者可利用该漏洞获取本地文件中的潜在敏感信息。,null
Free Mp3 Player 本地拒绝服务漏洞,CNNVD-201112-374,1900-01-01,2011-12-21,,授权问题,Free Mp3 Player中存在本地拒绝服务漏洞。攻击者可利用该漏洞导致受影响的应用程序崩溃，拒绝对合法用户提供服务。Free Mp3 Player 1.0版本中存在该漏洞，其他版本也可能受影响。,null
PHPB2B ‘q’ 参数跨站脚本漏洞,CNNVD-201201-011,1900-01-01,2012-09-24,中危,跨站脚本,PHPB2B 4.1版本和较早版本中的list.php中存在跨站脚本漏洞。远程攻击者可利用该漏洞通过查找操作中的q参数注入任意web脚本或HTML。,CVE-2012-5099
Postfix Admin 跨站脚本漏洞,CNNVD-201201-460,1900-01-01,2019-11-27,中危,跨站脚本,Postfix Admin是一款用于配置和管理基于Postfix的电子邮件服务器的Web界面。 Postfix Admin 2.3.4版本中存在跨站脚本漏洞。该漏洞源于WEB应用缺少对客户端数据的正确验证。攻击者可利用该漏洞执行客户端代码。,CVE-2012-0812
GotoCode Online Classifieds安全绕过漏洞,CNNVD-201110-168,1900-01-01,2011-10-18,,授权问题,GotoCode Online Classifieds中存在安全绕过漏洞。攻击者可利用该漏洞获得对该应用程序的管理级访问，或造成其他攻击。,null
IBM Tivoli Monitoring Eclipse Help Server 跨站脚本攻击漏洞和钓鱼网攻击漏洞,CNNVD-201110-410,1900-01-01,2011-10-20,,跨站脚本,IBM Tivoli目录服务器是美国IBM公司的产品，提供了一个功能强大的轻量级目录访问协议(LDAP)身份基础架构，它是部署全面的身份管理应用程序和类似于Web服务的高级软件体系结构的基础。 IBM Tivoli Monitoring Eclipse Help Server中存在跨站脚本攻击漏洞和钓鱼网攻击漏洞。攻击者可利用该漏洞诱导用户相信他们正在查看的合法网站，并在受影响站点上下文中不知情用户的浏览器中执行任意脚本代码，窃取基于cookie的认证证书，或造成其他攻击。,null
Godly Forums 'id'参数SQL注入漏洞,CNNVD-201107-383,1900-01-01,2011-07-27,,SQL注入,Godly Forums中存在SQL注入漏洞。该漏洞源于用户提供的数据在被用于SQL查询之前没有经过充分过滤，远程攻击者可借助id参数访问或者修改数据。,null
Cisco TelePresence Endpoint HTML注入漏洞,CNNVD-201109-330,1900-01-01,2011-09-26,中危,跨站脚本,Cisco TelePresence是美国思科（Cisco）公司的一套被称为“网真”系统的视频会议解决方案。该方案提供音频、视频空间等组件，可为远程参会者提供一个“面对面”的虚拟会议室效果。Cisco TelePresence Endpoint是其中的终端服务。 由于H.323 ID或SIP Display Name字段的灵活性以及无法正确验证用户输入，Cisco TelePresence Endpoint在实现上存在HTML注入漏洞，远程攻击者可利用HTML注入漏洞在受影响浏览器中执行任意脚本代码，窃取cookie身份验证配置。,CVE-2011-2544
Oracle Java SE 安全漏洞,CNNVD-201106-060,1900-01-01,2021-12-03,中危,其他,Oracle Java SE是美国甲骨文（Oracle）公司的一款用于开发和部署桌面、服务器以及嵌入设备和实时环境中的Java应用程序。 Oracle Java SE 6 Update 26及之前版本中存在安全漏洞。远程不可信Java Web Start应用程序和不可信Java applet可借助与SAAJ子组件有关的未知向量影响机密性。,CVE-2011-0869
Tiki Wiki CMS Groupware 跨站脚本漏洞,CNNVD-201112-379,1900-01-01,2012-10-09,中危,跨站脚本,TikiWiki是一款网站内容管理系统，基于PHP+ADOdb+Smarty等技术构建。 TikiWiki CMS/Groupware 8.2之前版本和LTS 6.5之前版本中的tiki-cookie-jar.php中存在跨站脚本(XSS)漏洞。远程攻击者可利用该漏洞通过任意参数注入任意web脚本或HTML。,CVE-2011-4551
Cisco Jabber Extensible Communications Platform 资源管理错误漏洞,CNNVD-201109-642,1900-01-01,2011-11-07,高危,资源管理错误,Cisco Jabber Extensible Communications Platform (aka Jabber XCP) 2.x到5.4.0.27581之前的5.4.x版本和5.8.1.27561之前的5.8.x版本存在资源管理错误漏洞。由于在实体扩张期间不能正确检测递归，远程攻击者可借助特制的包含大量嵌套实体参照的XML文档导致拒绝服务（内存和CPU消耗以及进程崩溃）。,CVE-2011-3287
FFmpeg ‘MPV_frame_start’函数缓冲区溢出漏洞,CNNVD-201206-227,1900-01-01,2012-08-21,中危,授权问题,FFmpeg是FFmpeg团队的一套可录制、转换以及流化音视频的完整解决方案。 FFmpeg 0.9.1之前版本中的libavcodec/mpegvideo.c内的‘MPV_frame_start’函数中存在基于堆的缓冲区溢出漏洞。当低分辨率选项启用时，远程攻击者可利用该漏洞通过特制的H263多媒体文件，导致拒绝服务（应用崩溃）。,CVE-2012-0856
RARLAB UnRAR '.rar'文件缓冲区溢出漏洞,CNNVD-201108-114,1900-01-01,2011-08-09,,授权问题,Unrar是Windows和Linux平台上使用的命令行文档解压程序。 UnRAR 3.9.3及其他版本中存在基于栈的缓冲区溢出漏洞。该漏洞源于应用程序没有对用户提供的输入进行充分的边界检查，远程攻击者可借助.rar文件执行应用程序上下文中的任意代码，导致拒绝服务。,null
BASE ‘base_qry_main.php’ SQL注入漏洞,CNNVD-201202-112,1900-01-01,2012-02-08,高危,SQL注入,BASE中存在SQL注入漏洞，该漏洞源于对用户提供的数据在用于SQL查询之前未进行充分过滤。攻击者可利用此漏洞操控应用程序，访问或修改数据，或者在底层数据库中利用此漏洞。BASE 1.4.5中存在该漏洞，其他版本也可能受到影响。,CVE-2012-1017
Drupal Mail Logger模块多个HTML注入漏洞,CNNVD-201108-101,1900-01-01,2011-08-15,,代码注入,Drupal是Drupal社区所维护的一套用PHP语言开发的免费、开源的内容管理系统。 Drupal的Mail Logger模块中存在多个HTML注入漏洞。由于应用程序没有对用户提供的输入进行正确过滤，远程攻击者可利用该漏洞在受影响浏览器上下文中执行任意脚本代码，并窃取基于cookie的认证证书。,null
Research In Motion BlackBerry Enterprise Server Administration API信息泄露漏洞,CNNVD-201107-151,1900-01-01,2011-07-15,中危,授权问题,BlackBerry Enterprise Server（BES）是加拿大黑莓（BlackBerry）公司的一套无线解决方案。该方案为移动设备提供了一个统一的架构来访问企业应用、无线邮件通信。 Research In Motion (RIM) BlackBerry Enterprise Server (BES)软件5.0.1至5.0.3版本和BlackBerry Enterprise Server Express软件5.0.1至5.0.3版本的Administration API中存在信息泄露漏洞。远程攻击者可利用该漏洞读取文本文件并通过消耗过多的资源触发拒绝服务。,CVE-2011-0287
ZoneMinder 多个目录遍历漏洞,CNNVD-201108-024,1900-01-01,2013-03-21,中危,路径遍历,ZoneMinder 1.24.4之前的1.24.x版本中存在多个目录遍历漏洞。通过(1)view(2)request或(3)action参数中的‘..’，远程攻击者利用这些漏洞读取任意文件。,CVE-2013-0332
Geeklog HTML注入漏洞,CNNVD-201110-208,1900-01-01,2011-10-18,,授权问题,Geeklog是德国软件开发者Dirk Haun所研发的一套开源的门户、内容管理、博客系统。该系统支持创建新闻系统或在线社区，可管理用户、张贴文章等。 Geeklog 1.8.1之前版本中存在HTML注入漏洞。由于用户提供的输入被用于动态生成内容之前没有经过充分过滤，攻击者可利用该漏洞在受影响浏览器的上下文中运行，窃取基于cookie的认证证书或者控制站点如何呈现给用户，或其他攻击。,null
BlueZone Desktop '.zap' 文件远程拒绝服务漏洞,CNNVD-201110-394,1900-01-01,2011-10-20,,授权问题,BlueZone Desktop .zap文件中存在远程拒绝服务漏洞。攻击者可利用该漏洞使受影响应用程序崩溃，拒绝服务合法用户。,null
Adobe Flash Player缓冲区溢出漏洞,CNNVD-201108-188,1900-01-01,2011-08-17,超危,授权问题,Adobe Flash Player是美国奥多比（Adobe）公司的一款跨平台、基于浏览器的多媒体播放器产品。该产品支持跨屏幕和浏览器查看应用程序、内容和视频。 基于Windows，Mac OS X，Linux和Solaris平台的Adobe Flash Player 10.3.183.5之前版本，基于Android平台的10.3.186.3之前版本，基于Windows和Mac OS X平台的Adobe AIR 2.7.1之前版本和基于Android平台的2.7.1.1961之前版本中存在缓冲区溢出漏洞。远程攻击者可借助未明向量执行任意代码或导致拒绝服务（内存破坏）。,CVE-2011-2135
Wireshark CSN.1解析器远程拒绝服务漏洞,CNNVD-201109-103,1900-01-01,2011-09-13,,资源管理错误,Wireshark（前称Ethereal）是Wireshark团队开发的一套网络数据包分析软件。该软件的功能是截取网络数据包，并显示出详细的数据以供分析。 Wireshark 1.4.0至1.4.8版本及1.6.0至1.6.1版本的CSN.1解析器中存在拒绝服务漏洞。由于应用程序没有正确处理某些文件，远程攻击者可利用该漏洞导致受影响应用程序崩溃。,null
Skype拒绝服务漏洞,CNNVD-201202-368,1900-01-01,2012-02-21,,授权问题,Skype for Android是美国微软（Microsoft）公司的一套基于Android平台下的免费的语音通讯软件。该软件支持视频短信、语音信箱、蓝牙耳机、电话会议等功能。 Skype中存在拒绝服务漏洞。攻击者可利用该漏洞导致受影响的应用程序崩溃，拒绝为合法用户提供服务，也可能执行任意代码。Skype 5.6.59.10版本中存在该漏洞，其他版本中也可能受到影响。,null
