Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
SiteXS CMS 'adm/visual/upload.php'未限制文件上传漏洞,CNNVD-200904-090,2009-04-06,2009-04-14,中危,授权问题,SiteXS CMS 0.1.1版本中的adm/visual/upload.php存在未限制文件上传漏洞。远程攻击者可以通过先上传一个带有可执行性扩展名的文件，然后再借助一个对images/中的文件的直接请求来访问它，从而实现任意代码执行。,CVE-2008-6617
Blogplus 'includes/block_center_down.php'多个目录遍历漏洞,CNNVD-200904-112,2009-04-06,2009-04-06,中危,路径遍历,Blogplus 1.0版本存在多个目录遍历漏洞。远程攻击者可以借助到includes/block_center_down.php的(1)row_mysql_blocks_center_down[file]参数、到block_center_top.php的(2)row_mysql_blocks_center_top[file] includes/参数、到includes/block_left.php的(3)row_mysql_blocks_left[file]参数、到includes/block_right.php的(4)row_mysql_blocks_right[file]参数以及到(5)includes/window_down.php和 (6)includes/window_top.php的row_mysql_bloginfo[theme]参数(参数值设置为'..')，包含和运行任意的本地文件。,CVE-2009-1246
WEBBDOMAIN Post Card 'choosecard.php' SQL注入漏洞,CNNVD-200904-095,2009-04-06,2009-04-07,高危,SQL注入,WEBBDOMAIN Post Card(又称Web Postcards)1.02，1.01及之前版本中的getin.php存在SQL注入漏洞。远程攻击者可以借助catid参数，执行任意的SQL指令。,CVE-2008-6622
Netlab ClassSystem 'class/ApplyDB.php'未限制文件上传漏洞,CNNVD-200904-092,2009-04-06,2009-04-07,中危,授权问题,ClassSystem 2.3版本中的class/ApplyDB.php存在未限制文件上传漏洞。远程攻击者可以通过先上传一个带有可执行性扩展名的文件，然后再借助对class/UploadHomepage/中的文件的一个直接请求来访问它，从而实现任意代码执行。,CVE-2008-6619
Ott phpcksec 'phpcksec.php' 跨站脚本攻击漏洞,CNNVD-200904-082,2009-04-06,2009-04-06,中危,跨站脚本,Stefan Ott phpcksec 0.2版本中的phpcksec.php存在跨站脚本攻击漏洞。远程攻击者可以借助路径参数，注入任意的web脚本或HTML。,CVE-2008-6609
WEBBDOMAIN Products 'getin.php'SQL注入漏洞,CNNVD-200904-098,2009-04-06,2009-04-07,高危,SQL注入,WEBBDOMAIN Polls(又称Poll)1.0和1.01版本中的getin.php存在SQL注入漏洞。远程攻击者可以借助用户名参数，执行任意的SQL指令。,CVE-2008-6625
Ott phpcksec 'phpcksec.php'绝对路径遍历漏洞,CNNVD-200904-083,2009-04-06,2009-04-06,中危,路径遍历,Stefan Ott phpcksec 0.2.0版本中的phpcksec.php存在绝对路径遍历漏洞。远程攻击者可以借助文件参数中的一个全路径名，列出任意目录和读取任意文件。,CVE-2008-6610
WEBBDOMAIN Quiz 'getin.php' SQL注入漏洞,CNNVD-200904-099,2009-04-06,2009-04-07,高危,SQL注入,WEBBDOMAIN Quiz 1.02及之前版本中的getin.php存在SQL注入漏洞。远程攻击者可以借助用户名参数，执行任意的SQL指令。,CVE-2008-6626
WEBBDOMAIN WebShop 'getin.php' SQL注入漏洞,CNNVD-200904-100,2009-04-06,2009-04-07,高危,SQL注入,WEBBDOMAIN WebShop 1.2，1.1，1.02及之前版本中的getin.php存在SQL注入漏洞。远程攻击者可以借助用户名参数，执行任意的SQL指令。,CVE-2008-6627
Matpo Link 'view.php' SQL注入漏洞,CNNVD-200904-079,2009-04-06,2009-04-06,高危,SQL注入,MatPo Link 1.2 Beta中的view.php存在SQL注入漏洞。远程攻击者可以借助id参数，执行任意的SQL指令。,CVE-2008-6606
Abweb Minimal ABlog 'index.php'SQL注入漏洞,CNNVD-200904-084,2009-04-06,2009-04-06,高危,SQL注入,Minimal ABlog 0.4版本中的index.php存在SQL注入漏洞。远程攻击者可以借助id参数，执行任意的SQL指令。,CVE-2008-6611
Magic_Iso_Maker UltraISO CCD和IMG文件解析栈溢出漏洞,CNNVD-200904-151,2009-04-07,2009-04-28,超危,授权问题,UltraISO软碟通是一款功能强大而又方便实用的软碟文件制作/编辑/转换工具。 如果用户受骗使用UltraISO打开了包含有超长字段的CCD或IMG镜像文件的话，就可以出发栈溢出，导致执行任意指令。,CVE-2009-1257
Alikonweb BookJoomlas 'sub_commententry.php' SQL注入漏洞,CNNVD-200904-157,2009-04-07,2009-04-16,高危,SQL注入,Joomla! BookJoomlas(com_bookjoomlas)组件0.1版本中的sub_commententry.php存在SQL注入漏洞。远程攻击者可以借助对index.php的评论操作中的gbid参数，执行任意的SQL指令。,CVE-2009-1263
Rd-Media RD-Autos 'index.php' SQL注入漏洞,CNNVD-200904-152,2009-04-07,2009-04-08,高危,SQL注入,Joomla! RD-Autos(com_rdautos)组件1.5.7版本存在SQL注入漏洞。远程攻击者可以借助index.php中的makeid参数，执行任意的SQL指令。,CVE-2009-1258
OpenAutoClassifieds 多个SQL注入漏洞,CNNVD-200904-144,2009-04-07,2009-04-07,高危,SQL注入,Open Auto Classifieds 1.4.3b版本存在多个SQL注入漏洞。远程攻击者可以借助(1)到listings.php的id参数和(2)到login.php的用户名字段，执行任意的SQL指令。,CVE-2008-6656
Beaussier RoomPHPlanning 'weekview.php'SQL注入漏洞,CNNVD-200904-122,2009-04-07,2009-04-07,高危,SQL注入,RoomPHPlanning 1.5版本存在SQL注入漏洞。远程攻击者可以借助到weekview.php的idroom参数，执行任意的SQL指令。,CVE-2008-6634
myWebland miniBloggie 'del.php'安全绕过漏洞,CNNVD-200904-138,2009-04-07,2009-04-07,高危,授权问题,miniBloggie 1.0版本中的del.php允许远程攻击者借助一个带有修改过的post_id参数的直接请求，删除任意存储。,CVE-2008-6650
Web Help Desk多个跨站脚本攻击漏洞,CNNVD-200904-155,2009-04-07,2009-04-16,中危,跨站脚本,Web Help Desk 9.1.22(测试版)存在多个跨站脚本攻击漏洞。远程攻击者可以借助Models操作中的(1)报告名、(2)资产名和(3)全名字段，注入任意的web脚本或HTML。,CVE-2009-1261
AVG Anti-Virus For Linux UPX File Parsing 拒绝服务漏洞,CNNVD-200904-116,2009-04-07,2009-04-08,中危,授权问题,Linux 7.5.51及之前版本的AVG Anti-Virus允许远程攻击者借助一个畸形的UPX压缩文件，引起拒绝服务攻击(分割错误)或可能执行任意代码。该畸形文件会触发内存破坏。,CVE-2008-6662
Simple Machines Forum 'index.php'跨站请求伪造漏洞,CNNVD-200904-145,2009-04-07,2009-04-07,中危,跨站请求伪造,Simple Machines Forum (SMF) 1.0.15之前的1.0版本和1.1.7之前的1.1版本中的index.php存在跨站请求伪造漏洞。远程攻击者可以借助安装2操作中的信息包参数，劫持对管理员请求进行的身份认证。这些请求用于安装信息包。,CVE-2008-6657
Geody Labs Dagger - The Cutting Edge 'skins/default.php'PHP远程文件包含漏洞,CNNVD-200904-124,2009-04-07,2009-04-23,高危,代码注入,Geody Labs Dagger - The Cutting Edge r12feb2008中的skins/default.php存在PHP远程文件包含漏洞。当register_globals被激活时，远程攻击者可以借助dir_edge_skins参数中的一个URL，执行任意的PHP代码。,CVE-2008-6636
Aspindir BatmanPorTaL多个SQL注入漏洞,CNNVD-200904-128,2009-04-07,2009-04-07,高危,SQL注入,BatmanPorTaL中存在多个SQL注入漏洞。远程攻击者可以借助到(1)uyeadmin.asp和(2)profil.asp的id参数，执行任意的SQL指令。,CVE-2008-6640
Ozerov BigDump 'bigdump.php'未限制文件上传漏洞,CNNVD-200904-148,2009-04-07,2009-04-07,中危,其他,Alexey Ozerov BigDump 0.29b版本中的bigdump.php存在未限制文件上传漏洞。远程攻击者可以通过先上传一个带有可执行性扩展名(.sql扩展名)的文件，然后再借助一个直接请求来访问该文件，从而实现任意代码执行。,CVE-2008-6660
Apache HTTP Server 跨站脚本漏洞,CNNVD-200904-149,2009-04-07,2023-05-04,中危,跨站脚本,Apache HTTP Server是美国阿帕奇（Apache）基金会的一款开源网页服务器。该服务器具有快速、可靠且可通过简单的API进行扩充的特点。 Apache HTTP Server存在跨站脚本漏洞。攻击者利用该漏洞通过URI注入任意Web脚本或HTML。,CVE-2009-0796
MercuryBoard 'login.php'SQL注入漏洞,CNNVD-200904-120,2009-04-07,2009-04-07,高危,SQL注入,MercuryBoard 1.1.5及之前版本中的func/login.php存在SQL注入漏洞。远程攻击者可以借助用户-代码HTTP头($_SERVER['HTTP_USER_AGENT'])，执行任意的SQL指令。,CVE-2008-6632
Wh-Com Webhosting Component模块'webhosting.php' SQL注入漏洞,CNNVD-200904-141,2009-04-07,2009-04-07,高危,SQL注入,Joomla!和Mambo Webhosting组件(com_webhosting)模块1.1 RC7版本中的webhosting.php存在SQL注入漏洞。远程攻击者可以借助到index.php的catid参数，执行任意的SQL指令。,CVE-2008-6653
Simple Machines Forum 'index.php'目录遍历漏洞,CNNVD-200904-147,2009-04-07,2009-04-07,中危,路径遍历,Simple Machines Forum (SMF) 1.0.15之前的1.0版本和1.1.7之前的1.1版本中的index.php存在目录遍历漏洞。在jsoption过程中，远程认证用户可以借助theme_dir字段的值中的目录遍历序列，配置任意的本地文件。该漏洞与Sources/QueryString.php和Sources/Themes.php有关。,CVE-2008-6659
Insanevisions AdaptBB 'inc/bb/topic.php'SQL注入漏洞,CNNVD-200904-153,2009-04-07,2009-04-08,高危,SQL注入,Insane Visions AdaptBB 1.0版本中的inc/bb/topic.php存在SQL注入漏洞。当magic_quotes_gpc被禁用时，远程攻击者可以借助对index.php的主题操作中的主题id参数，执行任意的SQL指令。,CVE-2009-1259
Ktools PhotoStore 'gallery.php'SQL注入漏洞,CNNVD-200904-135,2009-04-07,2009-04-07,高危,SQL注入,Ktools PhotoStore 3.4.3版本中的gallery.php存在SQL注入漏洞。远程攻击者可以借助gid参数，执行任意的SQL指令。,CVE-2008-6647
Ezbsystems UltraISO多个栈溢出漏洞,CNNVD-200904-154,2009-04-07,2009-04-22,超危,授权问题,UltraISO软碟通是一款功能强大而又方便实用的软碟文件制作/编辑/转换工具。 如果用户受骗使用UltraISO打开了包含有超长字段的CCD或IMG镜像文件的话，就可以出发栈溢出，导致执行任意指令。,CVE-2009-1260
BlogPHP 'index.php' 跨站脚本攻击漏洞,CNNVD-200904-119,2009-04-07,2009-04-07,中危,跨站脚本,BlogPHP 2.0版本中的index.php存在多个跨站脚本攻击漏洞。远程攻击者可以借助(1)发送信息操作中的用户参数和(2)注册新用户过程中的用户名参数，注入任意的web脚本或HTML。,CVE-2008-6631
Opencosmo VisualSentinel 跨站脚本攻击漏洞,CNNVD-200904-133,2009-04-07,2009-04-07,中危,跨站脚本,Opencosmo VisualSentinel 0.7版本存在跨站脚本攻击漏洞。远程攻击者可以借助用户-代理头($_SERVER ['HTTP_USER_AGENT'])，注入任意的web脚本或HTML。当展示一个log文件时，该用户-代理头未得到正确处理。,CVE-2008-6645
Fortinet FortiClient VPN连接名称本地格式串漏洞,CNNVD-200904-156,2009-04-07,2009-04-18,高危,授权问题,Fortinet FortiClient是美国飞塔（Fortinet）公司的一套为终端提供安全的软件解决方案。它提供IPsec和SSL 加密、广域网优化、终端合规和双因子认证等功能。 FortiClient的VPN功能中存在本地格式串漏洞。如果用户在VPN连接名称中指定了特制的格式串标识符并初始化了这个连接的话，就可以触发这个漏洞，导致以System权限级别读写任意内存。,CVE-2009-1262
Insanevisions OneCMS 'asd.php' SQL注入漏洞,CNNVD-200904-140,2009-04-07,2009-04-07,高危,SQL注入,OneCMS 2.5版本中的asd.php存在SQL注入漏洞。远程攻击者可以借助站名参数，执行任意的SQL指令。,CVE-2008-6652
Library Video Company SAFARI Montage 'forgotPW.php' 多个跨站脚本攻击漏洞,CNNVD-200904-125,2009-04-07,2009-04-07,中危,跨站脚本,Library Video Company SAFARI Montage 3.1.x版本中的forgotPW.php存在多个跨站脚本攻击漏洞。远程攻击者可以借助(1)学校和(2)电子邮件参数，注入任意的web脚本或HTML。,CVE-2008-6637
CoronaMatrix phpAddressBook 'index.php'跨站脚本攻击漏洞,CNNVD-200904-134,2009-04-07,2009-04-07,中危,跨站脚本,CoronaMatrix phpAddressBook 2.0版本中的index.php存在跨站脚本攻击漏洞。远程攻击者可以借助用户名参数，注入任意的web脚本或HTML。,CVE-2008-6646
Aspindir Shader TV多个SQL注入漏洞,CNNVD-200904-129,2009-04-07,2009-04-07,高危,SQL注入,"Shader TV测试第二版存在多个SQL注入漏洞。远程认证管理员可以借助到yonet/中的(1)kanal.asp,(2)google.asp和(3)hakk.asp的sid参数，执行任意的SQL指令；远程攻击者可以借助到yonet/default.asp的(4)用户名或(5)密码字段，执行任意的SQL指令。",CVE-2008-6641
Beaussier RoomPHPlanning 'resaopen.php'SQL注入漏洞,CNNVD-200904-121,2009-04-07,2009-04-07,高危,SQL注入,RoomPHPlanning 1.5版本存在SQL注入漏洞。远程攻击者可以借助到resaopen.php的idresa参数，执行任意的SQL指令。,CVE-2008-6633
Geody Labs Dagger - The Cutting Edge 'skins/default.php'PHP远程文件包含漏洞,CNNVD-200904-123,2009-04-07,2009-04-23,高危,代码注入,Geody Labs Dagger - The Cutting Edge r12feb2008中的skins/default.php存在PHP远程文件包含漏洞。当register_globals被激活时，远程攻击者可以借助dir_inc参数中的一个URL，执行任意的PHP代码。,CVE-2008-6635
FlexCMS SQL注入漏洞,CNNVD-200904-150,2009-04-07,2009-04-08,高危,SQL注入,FlexCMS 2.5版本存在SQL注入漏洞。远程攻击者可以借助ItemId参数，执行任意的SQL指令。,CVE-2009-1256
Ktools PhotoStore 'manager/image_details_editor.php'SQL注入漏洞,CNNVD-200904-137,2009-04-07,2009-06-16,高危,SQL注入,Ktools PhotoStore 2.5，2.9.8，3.1.0以及3.5.2之前的其他版本中的manager/image_details_editor.php存在SQL注入漏洞。远程攻击者可以借助id参数，执行任意的SQL指令。,CVE-2008-6649
Structum InfoBiz Server 'search_results.php'跨站脚本攻击漏洞,CNNVD-200904-142,2009-04-07,2009-04-07,中危,跨站脚本,InfoBiz Server中的search_results.php存在跨站脚本攻击漏洞。远程攻击者可以借助关键词参数，注入任意的web脚本或HTML。,CVE-2008-6654
TYPO3 WT Gallery Extension目录遍历漏洞,CNNVD-200904-118,2009-04-07,2009-04-07,中危,路径遍历,TYPO3 wt_gallery extension 2.5.0及之前版本存在目录遍历漏洞。远程攻击者可以借助未明向量，读取任意图像文件和确定目录结构。,CVE-2008-6630
OxYProject OxYBox 'edithistory.php'静态代码注入漏洞,CNNVD-200904-139,2009-04-07,2009-04-07,高危,代码注入,OxYProject OxYBox 0.85版本中的edithistory.php存在静态代码注入漏洞。远程攻击者可以借助oxymsg参数，注入任意的PHP代码到oxyhistory.php。,CVE-2008-6651
Ktools PhotoStore 'crumbs.php'SQL注入漏洞,CNNVD-200904-136,2009-04-07,2009-04-07,高危,SQL注入,Ktools PhotoStore 3.4.3和3.5.2版本中的crumbs.php存在SQL注入漏洞。远程攻击者可以借助到about_us.ph的gid参数，执行任意的SQL指令。,CVE-2008-6648
ajaxplorer 'admin.php'跨站请求伪造漏洞,CNNVD-200904-127,2009-04-07,2009-04-07,中危,跨站请求伪造,AjaXplorer 2.3.3和2.3.4版本中的admin.php存在跨站请求伪造漏洞。远程攻击者可以借助更新用户密码操作，劫持对管理员修改密码请求进行的身份认证。,CVE-2008-6639
Versalsoft 'UUploaderSvrD.dll' ActiveX控件不安全方法漏洞,CNNVD-200904-126,2009-04-07,2009-04-07,中危,配置错误,Versalsoft HTTP Image Uploader ActiveX控件(UUploaderSvrD.dll 6.0.0.35)存在不安全方法漏洞。远程攻击者可以借助RemoveFileOrDir方式，删除任意文件。,CVE-2008-6638
Simple Machines Forum (SMF) 'index.php'目录遍历漏洞,CNNVD-200904-146,2009-04-07,2009-04-07,中危,路径遍历,Simple Machines Forum (SMF) 1.0.15之前的1.0版本和1.1.7之前的1.1版本中的index.php存在目录遍历漏洞。在安装2过程中，远程认证管理员可以借助信息包参数中的..，安装来自任意目录的信息包。,CVE-2008-6658
stanislas_rolland sr_feuser_register 权限许可和访问控制漏洞,CNNVD-200904-158,2009-04-07,2009-04-08,中危,授权问题,TYPO3 Frontend User Registration(sr_feuser_register)extension 2.5.20及之前版本没有正确的校验访问权限，这使得远程认证用户可以借助未知的攻击向量，获得敏感信息，比如密码。,CVE-2009-1264
Comscripts GEDCOM_TO_MYSQL多个跨站脚本攻击漏洞,CNNVD-200904-143,2009-04-07,2009-04-07,中危,跨站脚本,"GEDCOM_TO_MYSQL 2版本存在多个跨站脚本攻击漏洞。远程攻击者可以借助到php/prenom.php的(1)nom_branche和(2)nom参数，到php/index.php的(3)nom_branche参数，到php/index.php的(4)nom_branche,(5)nom和(6)prenom 参数，注入任意的web脚本或HTML。",CVE-2008-6655
Dotcontent FluentCMS 'view.php' SQL注入漏洞,CNNVD-200904-130,2009-04-07,2009-04-07,高危,SQL注入,DotContent FluentCMS 4.x版本中的view.php存在SQL注入漏洞。远程攻击者可以借助sid参数，执行任意的SQL指令。,CVE-2008-6642
PHP php_zip_make_relative_path函数 拒绝服务漏洞,CNNVD-200904-182,2009-04-08,2009-04-29,中危,授权问题,PHP 5.2.9之前的5.2.x版本中的php_zip.c里的php_zip_make_relative_path函数允许见机行事的攻击者借助一个ZIP文件，引起拒绝服务攻击(崩溃) 。该ZIP文件包含带有相对路径的文件名。它在提取过程中未得到有效处理。,CVE-2009-1272
Ghostscript 解码过滤器CCITTFax 拒绝服务漏洞,CNNVD-200904-161,2009-04-08,2009-06-13,中危,授权问题,Ghostscript是用于显示PostScript文件或向非PostScript打印机打印这些文件的程序。 如果Ghostscript的CCITTFax解码过滤器解析了特制的PDF文件的话，就可能导致Ghostscript脚本崩溃。,CVE-2007-6725
Gomlab Gretech GOM Player .srt文件解析栈溢出漏洞,CNNVD-200905-018,2009-04-08,2009-05-01,超危,授权问题,GOM Player是在南韩广泛使用的媒体播放器。 GOM Player在播放多媒体文件时支持显示字幕。具体来说，在处理过程中GOM Player使用srt2smi.exe模块将srt转换为smi格式，但这个模块没有正确地执行边界检查。如果用户受骗加载了包含有超长字符串的特制srt文件就可能触发栈溢出，导致执行任意代码。,CVE-2009-1497
ClamAV 代码注入漏洞,CNNVD-200904-180,2009-04-08,2022-02-11,中危,代码注入,ClamAV（Clam AntiVirus）是Clamav团队的一套免费且开源的杀毒软件。该软件用于检测木马、病毒、恶意软件和其他恶意威胁。 ClamAV 0.95之前版本存在代码注入漏洞，该漏洞源于libclamav/untar.c允许远程攻击者借助一个特制的TAR文件，拒绝服务攻击(死循环)。该TAR文件会造成(1)clamd和(2)clamscan挂起。,CVE-2009-1270
Vertex4 SunAge 连接报文拒绝服务漏洞,CNNVD-200904-168,2009-04-08,2009-04-08,中危,数字错误,Vertex4 SunAge 1.08.1及之前版本允许远程攻击者借助一个特制的提交到UDP27960端口的连接报文，引起拒绝服务攻击(死循环和挂起)。,CVE-2008-6671
QuickerSite '/upload.asp'未限制文件上传漏洞,CNNVD-200904-174,2009-04-08,2009-04-23,高危,代码注入,QuickerSite 1.8.5版本中的fckeditor251/editor/filemanager/connectors/asp/upload.asp存在未限制文件上传漏洞。远程攻击者可以通过先上传一个带有可执行性扩展名的文件，然后再借助一个对该文件的直接请求来访问它，从而实现任意代码执行。,CVE-2008-6677
Yarck SH-News 'action.php' 身份认证绕过漏洞,CNNVD-200904-160,2009-04-08,2009-04-08,高危,授权问题,SH-News 3.0版本中的action.php允许远程攻击者通过把shuser和shpass cookies设置成非零值，绕过身份认证和获得管理员特权。,CVE-2008-6664
QuickerSite 'showThumb.aspx'敏感信息泄露漏洞,CNNVD-200904-173,2009-04-08,2009-04-25,中危,授权问题,QuickerSite 1.8.5版本存在敏感信息泄露漏洞。远程攻击者可以借助一个对showThumb.aspx的不带有任何参数的直接请求，来获得敏感信息。该请求会在出错信息中显示安装路径。,CVE-2008-6676
Marc_Melvin A+ PHP Scripts News Management System Cookie身份认证绕过漏洞,CNNVD-200904-164,2009-04-08,2009-04-08,高危,授权问题,A+ PHP Scripts News Management System (NMS)允许远程攻击者通过把mobsuser和mobspass cookies设置成1，来绕过身份认证和获得管理员特权。,CVE-2008-6667
PHPAuction 'profile.php'SQL注入漏洞,CNNVD-200904-159,2009-04-08,2009-05-16,高危,SQL注入,PHPAuctions.info PHPAuctions(又称PHPAuctionSystem)中的profile.php存在SQL注入漏洞。远程攻击者可以借助auction_id参数，执行任意的SQL指令。,CVE-2008-6663
pam_ssh用户名枚举缺陷漏洞,CNNVD-200904-183,2009-04-08,2009-05-13,中危,授权问题,当PAM和USE=ssh一起被编译时，pam_ssh 1.92以及可能其他版本会依据用户名是否有效来生成不同的错误信息，这使得远程攻击者更易于列举出用户名。,CVE-2009-1273
PHP JSON_parser函数 拒绝服务漏洞,CNNVD-200904-181,2009-04-08,2009-06-09,中危,其他,PHP 5.2.9之前的5.2.x版本中的JSON_parser函数(ext/json/JSON_parser.c)允许远程攻击者借助一个到json_decode API函数的畸形字符串，引起拒绝服务攻击(分割错误)。,CVE-2009-1271
QuickerSite 'mailPage.asp'身份认证和访问控制漏洞,CNNVD-200904-171,2009-04-08,2009-04-23,中危,授权问题,QuickerSite 1.8.5版本中的mailPage.asp允许远程攻击者借助大量请求，用信息填满电子邮件帐户。这些请求都带有一个修改过的sEmail参数。,CVE-2008-6674
Kronos webTA 多个跨站脚本攻击漏洞,CNNVD-200904-163,2009-04-08,2009-04-08,中危,跨站脚本,Kronos webTA中存在多个跨站脚本攻击漏洞。远程攻击者可以借助对(1)servlet/com.threeis.webta.H710selProject和(2)servlet/com.threeis.webta.H720editProjectInfo的描述字段，注入任意的web脚本或HTML。,CVE-2008-6666
QuickerSite 'asp/includes/contact.asp'SQL注入漏洞,CNNVD-200904-175,2009-04-08,2009-04-25,高危,SQL注入,QuickerSite 1.8.5版本中的asp/includes/contact.asp存在SQL注入漏洞。远程攻击者可以借助对default.asp的profile操作中的sNickName参数，执行任意的SQL指令。,CVE-2008-6678
QuickerSite 'asp/bs_login.asp'身份认证和访问控制漏洞,CNNVD-200904-170,2009-04-08,2009-04-23,高危,授权问题,QuickerSite 1.8.5版本中的asp/bs_login.asp没有正确的限制对管理功能的访问，这使得远程攻击者可以(1)借助cSaveAdminPW操作，更改管理员密码；(2)借助saveAdmin，修改站点信息，比如联系地址；(3)借助保存设计操作，修改站点设计。,CVE-2008-6673
Vertex4 SunAge 连接报文拒绝服务漏洞,CNNVD-200904-169,2009-04-08,2009-04-08,中危,数字错误,Vertex4 SunAge 1.08.1及之前版本允许远程攻击者借助一个特制的提交到UDP27960端口的join信息包，引起拒绝服务攻击(运行时间错误)。它可能与无效的昵称指令有关。,CVE-2008-6672
Linux Kernel 'sys/net/af_rose.c' 整数溢出漏洞,CNNVD-200904-179,2009-04-08,2009-06-23,低危,数字错误,"Linux kernel是美国Linux基金会发布的开源操作系统Linux所使用的内核。NFSv4 implementation是其中的一个分布式文件系统协议。 Linux Kernel的sys/net/af_rose.c文件中的rose_sendmsg函数没有正确地验证报文中的len值。假设len为很大的值，如0xfffffff8，则size就可能会被溢出： size = len + AX25_BPQ_HEADER_LEN + AX25_MAX_HEADER_LEN + ROSE_MIN_LEN; 导致生成的缓冲区过小： if ((skb = sock_alloc_send_skb(sk, size, msg->msg_flags & MSG_DONTWAIT, &err)) == NULL) return err; 远程攻击者可以通过发送包含有超长长度值的报文来检索可能包含有敏感数据的未初始化内核内存。",CVE-2009-1265
Vertex4 SunAge整数溢出和拒绝服务攻击漏洞,CNNVD-200904-167,2009-04-08,2009-04-08,中危,数字错误,Vertex4 SunAge 1.08.1及之前版本存在整数溢出漏洞。远程攻击者可以借助一个特制的提交到UDP27960端口的信息包，引起拒绝服务攻击(崩溃)。,CVE-2008-6670
QuickerSite 'showThumb.aspx'多个跨站脚本攻击漏洞,CNNVD-200904-172,2009-04-08,2009-04-25,中危,跨站脚本,QuickerSite 1.8.5版本存在多个跨站脚本攻击漏洞。远程攻击者可以借助(1)到showThumb.aspx的close参数；process_send.asp中的可通过default.asp读取的(2)SB_redirect和(3)SB_feedback参数；到picker.asp的(4)paramCode和(5)cColor参数以及到rss.asp的(6)query字符串、(7)Referer头和(8)X-FORWARDED-FOR头，注入任意的web脚本或HTML。,CVE-2008-6675
ClamAV 'libclamav/pe.c'多个远程拒绝服务漏洞,CNNVD-200904-177,2009-04-08,2009-05-19,中危,数字错误,ClamAV 0.95之前版本中的libclamav/pe.c允许远程攻击者借助一个特制的EXE文件，引起拒绝服务攻击(崩溃)。该EXE文件会触发divide-by-zero错误。,CVE-2008-6680
Dirk_Bartley nweb2fax 'viewrq.php'多个远程代码执行漏洞,CNNVD-200904-166,2009-04-08,2009-04-08,高危,授权问题,nweb2fax 0.2.7及之前版本中的viewrq.php允许远程攻击者借助(1)tif或(2)pdf格式操作中的var_filename参数里的shell元字符，执行任意代码。,CVE-2008-6669
Anantasoft Ananta CMS 'change.php'身份认证绕过漏洞,CNNVD-200904-162,2009-04-08,2009-04-22,中危,代码注入,当magic_quotes_gpc被启用时，Ananta CMS 1.0b5版本中的change.php允许远程攻击者借助一个特制的电子邮件参数，获得管理员特权。该漏洞可能与代码注入有关。,CVE-2008-6665
xine-lib 'demux_qt.c' 整数溢出漏洞,CNNVD-200904-184,2009-04-08,2009-06-13,中危,授权问题,"xine是一款免费的媒体播放器，支持多种格式。 Xine-lib在解析Quicktime电影文件的畸形STTS原子时存在整数溢出漏洞，本地或远程攻击者可以利用这个漏洞以使用xine库应用程序的权限执行任意代码。以下是/src/demuxers/demux_qt.c中的有漏洞代码段： [...] 840 static qt_error parse_trak_atom (qt_trak *trak, 841 unsigned char *trak_atom) { ... 1535 } else if (current_atom == STTS_ATOM) { 1536 1537 /* there should only be one of these atoms */ 1538 xine是一款免费的媒体播放器，支持多种格式。 Xine-lib在解析Quicktime电影文件的畸形STTS原子时存在整数溢出漏洞，本地或远程攻击者可以利用这个漏洞以使用xine库应用程序的权限执行任意代码。以下是/src/demuxers/demux_qt.c中的有漏洞代码段： [...] 840 static qt_error parse_trak_atom (qt_trak *trak, 841 unsigned char *trak_atom) { ... 1535 } else if (current_atom == STTS_ATOM) { 1536 1537 /* there should only be one of these atoms */ 1538 if (trak->time_to_sample_table) { 1539 last_error = QT_HEADER_TROUBLE; 1540 goto free_trak; 1541 } 1542 1543 [1] trak->time_to_sample_count = _X_BE_32(&trak_atom[i + 8]); 1544 1545 debug_atom_load("" qt stts atom (time-to-sample atom): %d entries\n"" , 1546 trak->time_to_sample_count); 1547 1548 [2] trak->time_to_sample_table = (time_to_sample_table_t *)calloc( 1549 trak->time_to_sample_count+1, sizeof(time_to_sample_table_t)); 1550 if (!trak->time_to_sample_table) { 1551 last_error = QT_NO_MEMORY; 1552 goto free_trak; 1553 } 1554 1555 /* load the time to sample table */ 1556 [3] for (j = 0; j < trak->time_to_sample_count; j++) { 1557 [4] trak->time_to_sample_table[j].count = 1558 _X_BE_32(&trak_atom[i + 12 + j * 8 + 0]); 1559 [5] trak->time_to_sample_table[j].duration = 1560 _X_BE_32(&trak_atom[i + 12 + j * 8 + 4]); 1561 debug_atom_load("" %d: count = %d, duration = %d\n"" , 1562 j, trak->time_to_sample_table[j].count,1563 trak->time_to_sample_table[j].duration); 1564 } 1565 trak->time_to_sample_table[j].count = 0; /* terminate with zero*/ 1566 } 1567 } [...] [1] 使用媒体文件中的用户提供数据填充无符型int变量trak->time_to_sample_count。 [2] 在1548行和1549行，由于通过trak->time_to_sample_count+1计算出calloc()的第一个参数，因此可能出现整数溢出。用户提供的trak->time_to_sample_count值UINT_MAX(0xffffffff)会触发整数溢出，因此仅分配0字节缓冲区。 [3] 将trak->time_to_sample_count值用作了这个for()循环的计数器。 [4] 将quicktime电影文件中的用户控制数据拷贝到了之前分配的堆缓冲区(见[2])。由于将j用作了数组索引，for()循环会一直执行到 j < trak->time_to_sample_count，因此可以用用户控制数据覆盖堆缓冲区。 [5] 同[4]",CVE-2009-1274
